"year","BB","HBP","SO","X1B","X2B","X3B","HR","Outs","total_pas","ba","obp","slg","ops","woba","batter"
2022,38,3,131,82,28,1,24,397,573,0.254,0.307,0.445,0.752,0.327,650402
2022,16,3,94,18,6,0,5,177,225,0.141,0.213,0.243,0.456,0.209,621433
2022,35,7,101,50,16,1,8,264,381,0.221,0.307,0.345,0.652,0.293,605119
2022,25,12,104,42,18,0,13,273,383,0.211,0.287,0.376,0.663,0.294,657656
2022,19,2,65,22,7,3,6,147,206,0.205,0.286,0.373,0.659,0.291,676369
2022,14,0,37,30,3,0,3,117,167,0.235,0.299,0.314,0.613,0.276,622666
2022,17,1,79,84,21,2,7,311,443,0.268,0.298,0.376,0.674,0.295,605612
2022,25,2,83,38,13,0,14,204,296,0.242,0.311,0.446,0.757,0.33,446334
2022,14,0,31,18,4,1,5,80,122,0.259,0.344,0.454,0.798,0.349,596117
2022,10,1,44,23,6,2,2,133,177,0.199,0.249,0.295,0.544,0.242,672779
2022,5,0,28,16,2,0,1,68,92,0.218,0.261,0.276,0.537,0.241,656537
2022,4,1,44,11,3,1,3,89,112,0.168,0.205,0.299,0.504,0.221,666160
2022,52,2,121,42,18,2,8,342,466,0.17,0.266,0.282,0.548,0.251,670764
2022,33,4,110,124,24,3,13,432,633,0.275,0.318,0.391,0.709,0.312,664761
2022,59,14,70,83,21,1,5,284,467,0.279,0.392,0.376,0.768,0.348,680977
2022,21,2,80,48,4,2,4,213,294,0.214,0.276,0.288,0.564,0.255,641914
2022,22,1,74,36,8,4,11,195,277,0.232,0.296,0.425,0.721,0.314,666801
2022,41,4,114,36,11,0,19,261,372,0.202,0.298,0.41,0.708,0.312,669261
2022,51,11,100,63,17,1,16,315,474,0.235,0.335,0.398,0.733,0.327,649966
2022,17,0,58,19,13,0,5,126,180,0.227,0.3,0.399,0.699,0.307,663616
2022,5,1,20,9,3,1,1,50,70,0.219,0.286,0.344,0.63,0.28,663662
2022,67,1,132,58,21,3,18,368,536,0.214,0.313,0.387,0.7,0.311,669004
2022,14,2,80,52,17,0,11,239,335,0.251,0.287,0.408,0.695,0.302,542194
2022,39,3,137,50,19,4,16,295,426,0.232,0.308,0.427,0.735,0.321,666624
2022,15,8,82,60,18,2,8,281,392,0.238,0.283,0.363,0.646,0.285,650489
2022,13,2,44,27,4,1,6,152,205,0.2,0.259,0.326,0.585,0.26,661531
2022,3,0,25,25,9,2,2,118,159,0.244,0.258,0.365,0.623,0.27,593643
2022,7,0,13,12,1,0,0,65,85,0.167,0.235,0.179,0.414,0.196,592743
2022,10,1,24,4,2,0,0,51,68,0.105,0.25,0.14,0.39,0.201,572008
2022,1,0,3,12,0,0,1,41,55,0.241,0.255,0.296,0.551,0.243,553902
2022,13,3,75,69,27,0,11,257,380,0.294,0.324,0.459,0.783,0.339,660757
2022,1,0,4,0,1,0,0,11,13,0.083,0.154,0.167,0.321,0.15,607680
2022,13,1,37,16,5,0,3,125,163,0.161,0.233,0.255,0.488,0.223,660644
2022,17,1,61,39,13,0,12,193,275,0.249,0.298,0.44,0.738,0.321,660766
2022,29,4,88,49,5,2,3,196,288,0.231,0.319,0.302,0.621,0.284,663845
2022,11,1,30,27,14,0,2,140,195,0.235,0.282,0.344,0.626,0.277,600303
2022,36,6,80,67,28,0,20,339,496,0.253,0.317,0.447,0.764,0.333,647304
2022,49,10,126,85,24,0,15,346,529,0.264,0.346,0.411,0.757,0.335,660670
2022,10,2,55,25,10,0,2,122,171,0.233,0.287,0.333,0.62,0.276,663630
2022,45,4,67,32,16,0,20,265,382,0.204,0.306,0.432,0.738,0.324,670623
2022,19,0,52,32,11,0,5,166,233,0.224,0.288,0.346,0.634,0.282,668751
2022,21,1,64,30,7,3,2,163,227,0.205,0.282,0.298,0.58,0.262,641658
2022,8,3,48,23,3,0,9,116,162,0.232,0.284,0.43,0.714,0.311,664247
2022,29,2,103,37,13,0,14,219,314,0.226,0.303,0.42,0.723,0.317,669357
2022,23,1,57,23,6,1,2,144,200,0.182,0.28,0.261,0.541,0.251,656541
2022,24,2,50,21,4,0,5,120,176,0.2,0.318,0.327,0.645,0.295,592200
2022,23,8,111,30,8,1,14,182,266,0.226,0.316,0.447,0.763,0.334,669374
2022,10,0,32,12,0,0,6,104,132,0.148,0.212,0.295,0.507,0.227,605421
2022,21,5,107,74,27,3,19,292,441,0.296,0.338,0.513,0.851,0.367,671739
2022,24,5,84,46,16,3,12,255,361,0.232,0.294,0.407,0.701,0.306,656896
2022,30,7,50,35,5,0,2,176,255,0.193,0.31,0.243,0.553,0.263,669701
2022,1,1,17,3,8,0,1,65,79,0.156,0.177,0.299,0.476,0.205,622268
2022,9,0,34,19,2,0,0,94,124,0.183,0.242,0.2,0.442,0.206,645444
2022,27,1,92,27,17,1,8,193,274,0.215,0.296,0.39,0.686,0.302,614173
2022,65,4,86,52,35,1,13,300,470,0.252,0.362,0.441,0.803,0.354,668939
2022,5,1,36,13,1,0,7,65,92,0.244,0.293,0.5,0.793,0.342,621458
2022,18,10,105,69,28,4,9,304,442,0.266,0.312,0.418,0.73,0.319,624503
2022,0,0,10,8,1,0,0,25,34,0.265,0.265,0.294,0.559,0.245,676646
2022,22,3,74,62,17,1,8,298,411,0.228,0.275,0.339,0.614,0.272,677950
2022,30,4,75,55,17,2,4,238,350,0.247,0.32,0.351,0.671,0.3,670768
2022,41,1,87,55,20,1,16,316,450,0.225,0.298,0.397,0.695,0.306,641680
2022,28,10,91,79,25,0,15,326,483,0.267,0.325,0.425,0.75,0.329,669304
2022,25,6,76,64,16,3,8,234,356,0.28,0.343,0.422,0.765,0.336,664983
2022,53,2,98,84,25,1,9,334,508,0.263,0.343,0.382,0.725,0.323,668942
2022,11,0,41,16,2,0,3,85,117,0.198,0.274,0.302,0.576,0.26,642201
2022,13,0,44,40,9,3,0,152,217,0.255,0.3,0.328,0.628,0.279,640492
2022,9,0,30,11,3,0,6,62,91,0.244,0.319,0.5,0.819,0.353,664029
2022,1,1,12,1,1,0,2,25,31,0.138,0.194,0.379,0.573,0.248,663911
2022,22,2,58,28,11,1,6,159,229,0.224,0.306,0.376,0.682,0.302,664731
2022,27,4,58,87,21,2,2,266,409,0.296,0.35,0.378,0.728,0.323,602074
2022,11,2,48,51,17,1,6,208,296,0.265,0.297,0.396,0.693,0.303,572816
2022,38,1,104,58,14,1,20,243,375,0.277,0.352,0.503,0.855,0.37,661388
2022,5,7,50,23,11,4,2,138,190,0.225,0.274,0.365,0.639,0.28,624641
2022,42,3,89,62,17,3,4,273,404,0.24,0.324,0.337,0.661,0.298,542932
2022,13,1,46,16,4,0,5,117,156,0.176,0.25,0.31,0.56,0.251,656180
2022,2,2,8,2,1,1,0,39,47,0.093,0.17,0.163,0.333,0.158,607461
2022,8,0,14,7,2,0,1,24,42,0.294,0.429,0.441,0.87,0.388,608596
2022,8,1,40,6,2,0,1,70,88,0.114,0.205,0.177,0.382,0.183,488771
2022,3,2,34,20,2,0,1,87,115,0.209,0.243,0.255,0.498,0.224,605244
2022,12,1,57,30,8,1,6,166,224,0.213,0.259,0.346,0.605,0.266,642727
2022,17,0,83,79,20,3,7,308,434,0.261,0.29,0.374,0.664,0.29,606132
2022,27,3,86,57,19,0,15,289,410,0.239,0.295,0.408,0.703,0.308,657757
2022,27,3,37,24,6,0,8,144,212,0.209,0.321,0.374,0.695,0.312,605131
2022,22,2,65,36,13,1,10,268,352,0.183,0.239,0.32,0.559,0.248,647351
2022,7,0,10,3,1,0,0,31,42,0.114,0.262,0.143,0.405,0.208,624513
2022,1,0,4,2,1,0,0,7,11,0.3,0.364,0.4,0.764,0.338,572863
2022,10,4,76,39,13,1,2,190,259,0.224,0.266,0.31,0.576,0.256,641553
2022,7,4,27,5,2,0,0,55,73,0.113,0.247,0.145,0.392,0.201,641684
2022,11,2,26,26,4,0,0,136,179,0.181,0.24,0.205,0.445,0.207,676391
2022,8,2,35,24,6,1,1,103,145,0.237,0.29,0.319,0.609,0.272,656811
2022,3,0,24,10,6,0,2,60,81,0.231,0.259,0.385,0.644,0.279,545350
2022,8,3,47,45,12,0,8,217,293,0.23,0.259,0.358,0.617,0.27,543228
2022,6,0,17,3,2,0,1,47,59,0.113,0.203,0.208,0.411,0.193,621532
2022,16,0,30,15,3,0,5,89,128,0.205,0.305,0.366,0.671,0.3,592567
2022,13,1,50,29,2,0,3,119,167,0.222,0.287,0.294,0.581,0.264,620443
2022,15,2,62,59,12,1,11,253,353,0.247,0.283,0.387,0.67,0.293,624431
2022,14,5,55,81,13,0,6,232,351,0.301,0.339,0.395,0.734,0.324,641313
2022,1,0,9,2,0,0,0,25,28,0.074,0.107,0.074,0.181,0.088,665650
2022,5,0,31,21,6,0,2,90,124,0.244,0.274,0.345,0.619,0.272,518586
2022,5,2,8,4,0,0,0,24,35,0.143,0.314,0.143,0.457,0.241,668721
2022,7,1,23,20,4,1,3,70,106,0.286,0.34,0.439,0.779,0.34,664901
2022,12,3,57,49,14,1,3,192,274,0.259,0.299,0.355,0.654,0.289,624512
2022,8,5,19,13,1,0,3,66,96,0.205,0.312,0.325,0.637,0.293,669256
2022,3,0,4,1,0,0,0,11,15,0.083,0.267,0.083,0.35,0.197,681526
2022,8,0,44,23,5,1,1,97,135,0.236,0.281,0.315,0.596,0.265,663897
2022,15,2,33,28,8,0,1,134,188,0.216,0.287,0.281,0.568,0.259,608700
2022,15,0,59,31,6,2,3,163,220,0.205,0.259,0.298,0.557,0.249,542340
2022,2,0,6,2,0,0,0,18,22,0.1,0.182,0.1,0.282,0.143,671218
2022,15,4,77,55,19,3,3,239,338,0.251,0.293,0.357,0.65,0.286,622682
2022,1,1,9,1,0,0,0,13,16,0.071,0.188,0.071,0.258,0.143,664119
2022,1,0,12,4,0,0,1,35,41,0.125,0.146,0.2,0.346,0.154,660620
2022,11,2,36,34,8,0,4,116,175,0.284,0.337,0.407,0.744,0.328,658668
2022,32,13,76,27,11,2,6,162,253,0.221,0.36,0.38,0.74,0.335,664238
2022,16,3,75,35,10,4,5,205,278,0.208,0.263,0.336,0.599,0.264,664728
2022,14,4,54,21,7,0,6,155,207,0.18,0.251,0.312,0.563,0.253,503556
2022,9,1,42,7,4,0,4,84,109,0.152,0.229,0.313,0.542,0.243,641470
2022,0,0,7,0,0,0,0,19,19,0,0,0,0,0,543768
2022,1,1,1,2,0,0,0,13,17,0.133,0.235,0.133,0.368,0.187,444489
2022,10,1,84,67,23,2,7,266,376,0.271,0.293,0.403,0.696,0.302,671277
2022,19,4,33,28,4,0,1,132,188,0.2,0.298,0.242,0.54,0.254,681146
2022,1,1,0,0,1,0,0,4,7,0.2,0.429,0.4,0.829,0.381,675986
2022,17,1,46,32,10,1,5,169,235,0.221,0.281,0.346,0.627,0.278,546991
2022,18,5,35,15,9,0,15,91,153,0.3,0.405,0.715,1.12,0.469,572761
2022,10,0,42,21,4,0,4,92,131,0.24,0.298,0.372,0.67,0.296,669087
2022,8,0,33,8,4,0,5,102,127,0.143,0.197,0.303,0.5,0.22,665019
2022,11,1,25,14,3,0,0,81,110,0.173,0.264,0.204,0.468,0.222,501303
2022,15,6,46,30,11,0,6,109,177,0.301,0.384,0.487,0.871,0.381,608701
2022,9,2,50,26,6,0,1,123,167,0.212,0.263,0.269,0.532,0.241,641511
2022,61,4,120,92,22,2,23,361,565,0.278,0.361,0.468,0.829,0.363,621493
2022,10,3,38,32,7,0,3,122,177,0.256,0.311,0.354,0.665,0.296,642851
2022,18,4,80,86,22,4,17,362,513,0.263,0.294,0.428,0.722,0.313,650859
2022,4,0,10,7,2,0,3,45,61,0.211,0.262,0.404,0.666,0.29,622168
2022,32,2,77,59,12,1,2,239,347,0.236,0.311,0.3,0.611,0.278,665482
2022,16,3,119,46,8,0,9,268,350,0.19,0.234,0.296,0.53,0.236,623205
2022,16,4,53,30,9,1,5,134,199,0.251,0.327,0.397,0.724,0.32,664059
2022,3,0,10,3,0,2,0,25,33,0.167,0.242,0.3,0.542,0.24,621006
2022,10,2,40,32,8,0,2,117,171,0.264,0.316,0.352,0.668,0.297,608577
2022,13,0,33,7,9,0,4,84,117,0.192,0.282,0.394,0.676,0.297,666211
2022,21,2,88,61,14,2,5,236,341,0.258,0.308,0.362,0.67,0.296,665750
2022,4,0,8,20,1,0,1,47,73,0.319,0.356,0.377,0.733,0.326,672515
2022,26,6,62,42,10,0,4,205,293,0.215,0.3,0.299,0.599,0.274,668800
2022,14,0,54,33,10,1,5,159,222,0.236,0.284,0.365,0.649,0.286,677649
2022,32,2,114,53,18,1,12,315,433,0.211,0.273,0.351,0.624,0.276,660162
2022,20,4,46,25,4,0,2,129,184,0.194,0.299,0.256,0.555,0.261,663527
2022,26,1,78,46,10,1,3,185,272,0.245,0.32,0.331,0.651,0.293,608703
2022,19,2,91,50,20,0,13,251,355,0.249,0.293,0.425,0.718,0.312,650559
2022,20,7,40,31,10,5,8,177,258,0.234,0.314,0.424,0.738,0.323,670770
2022,24,3,60,20,5,0,11,170,233,0.175,0.27,0.359,0.629,0.281,656669
2022,0,1,5,2,0,0,0,10,13,0.167,0.231,0.167,0.398,0.191,608360
2022,0,1,2,1,0,0,0,7,9,0.125,0.222,0.125,0.347,0.178,665922
2022,3,0,13,4,5,0,0,35,47,0.205,0.255,0.318,0.573,0.253,595956
2022,8,5,17,26,8,0,0,127,174,0.211,0.27,0.261,0.531,0.242,623168
2022,2,0,4,2,0,0,0,24,28,0.077,0.143,0.077,0.22,0.112,660634
2022,5,1,12,4,1,0,0,35,46,0.125,0.239,0.15,0.389,0.195,595284
2022,6,6,45,6,5,0,2,93,118,0.123,0.212,0.226,0.438,0.205,605548
2022,6,0,32,14,2,0,3,71,96,0.211,0.26,0.333,0.593,0.263,641513
2022,2,0,15,7,2,0,3,40,54,0.231,0.259,0.442,0.701,0.302,605113
2022,5,2,31,22,6,0,4,86,125,0.271,0.312,0.424,0.736,0.321,676701
2022,50,1,71,33,16,3,14,229,346,0.224,0.338,0.441,0.779,0.342,663457
2022,0,0,1,0,0,0,0,3,3,0,0,0,0,0,623515
2022,3,1,7,5,1,0,2,35,47,0.186,0.255,0.349,0.604,0.268,641796
2022,8,2,21,31,5,1,1,107,155,0.262,0.31,0.331,0.641,0.286,664670
2022,26,5,51,29,7,1,8,175,251,0.205,0.303,0.355,0.658,0.295,664774
2022,7,0,31,14,5,0,2,65,93,0.244,0.301,0.372,0.673,0.297,666134
2022,5,1,44,16,8,1,9,102,142,0.25,0.282,0.522,0.804,0.343,669742
2022,18,6,58,20,6,1,9,121,181,0.229,0.331,0.452,0.783,0.344,681584
2022,8,1,23,13,2,2,1,67,94,0.212,0.287,0.318,0.605,0.271,671083
2022,36,3,35,56,10,0,10,185,300,0.291,0.383,0.444,0.827,0.366,686469
2022,25,2,47,36,12,0,1,177,253,0.217,0.3,0.283,0.583,0.268,605353
2022,7,3,24,9,2,0,1,50,72,0.194,0.306,0.274,0.58,0.271,670042
2022,38,3,120,68,18,4,5,284,420,0.251,0.324,0.359,0.683,0.305,682985
2022,14,4,63,25,14,3,3,160,223,0.22,0.283,0.361,0.644,0.284,680776
2022,19,3,54,27,10,0,3,144,206,0.217,0.301,0.321,0.622,0.281,571912
2022,19,3,64,32,14,0,2,135,205,0.262,0.341,0.372,0.713,0.319,664874
2022,7,1,23,9,4,0,2,63,86,0.192,0.267,0.321,0.588,0.264,666018
2022,12,0,30,7,1,0,2,55,77,0.154,0.286,0.262,0.548,0.258,650619
2022,19,1,64,45,13,0,4,244,326,0.203,0.252,0.284,0.536,0.24,669397
2022,9,1,17,11,5,0,1,56,83,0.233,0.325,0.342,0.667,0.301,606213
2022,15,2,30,18,3,1,5,87,131,0.237,0.336,0.412,0.748,0.332,669743
2022,7,4,45,18,8,0,4,87,128,0.256,0.32,0.427,0.747,0.328,623520
2022,1,0,7,4,1,1,0,29,36,0.171,0.194,0.257,0.451,0.197,665923
2022,3,0,9,8,4,0,1,57,73,0.186,0.219,0.286,0.505,0.223,664850
2022,2,1,8,1,0,0,1,9,14,0.182,0.357,0.455,0.812,0.361,656509
2022,5,2,12,10,2,0,0,50,69,0.194,0.275,0.226,0.501,0.235,683021
2022,14,0,26,16,1,0,0,60,91,0.221,0.341,0.234,0.575,0.275,641505
2022,11,0,42,29,9,1,5,142,197,0.237,0.279,0.376,0.655,0.287,546318
2022,8,2,54,25,6,2,1,117,161,0.225,0.273,0.311,0.584,0.26,676694
2022,2,0,21,4,1,0,1,34,42,0.15,0.19,0.25,0.44,0.196,669023
2022,2,2,25,10,2,0,2,53,71,0.209,0.254,0.328,0.582,0.258,656695
2022,27,1,126,43,13,4,17,255,360,0.232,0.292,0.449,0.741,0.32,665833
2022,7,2,30,15,2,0,4,86,116,0.196,0.259,0.327,0.586,0.261,621450
2022,33,2,93,28,14,1,13,165,256,0.253,0.355,0.502,0.857,0.372,572204
2022,18,5,46,34,6,1,9,168,241,0.229,0.303,0.39,0.693,0.307,663743
2022,8,1,55,13,6,0,5,92,125,0.207,0.264,0.388,0.652,0.285,660650
2022,5,1,16,5,3,0,1,41,56,0.18,0.268,0.3,0.568,0.258,657136
2022,11,3,39,11,6,1,3,77,112,0.214,0.312,0.388,0.701,0.311,571875
2022,6,0,17,7,0,0,0,44,57,0.137,0.228,0.137,0.365,0.181,676950
2022,19,5,61,59,16,0,4,201,304,0.282,0.339,0.382,0.721,0.32,456781
2022,0,0,1,1,0,0,0,3,4,0.25,0.25,0.25,0.5,0.221,595375
2022,9,2,29,15,6,1,4,73,110,0.263,0.336,0.465,0.801,0.349,613564
2022,0,0,1,0,0,0,0,2,2,0,0,0,0,0,665665
2022,8,1,16,6,1,1,1,39,57,0.188,0.316,0.312,0.628,0.289,672356
2022,3,0,7,5,0,0,0,17,25,0.227,0.32,0.227,0.547,0.259,656514
2022,2,0,3,0,0,0,0,4,6,0,0.333,0,0.333,0.23,676782
2022,1,0,5,0,0,0,0,9,10,0,0.1,0,0.1,0.069,547173
2022,3,0,1,0,1,0,0,7,11,0.125,0.364,0.25,0.614,0.303,641741
2022,3,0,13,3,0,0,2,29,37,0.147,0.216,0.324,0.54,0.24,571602
2022,0,0,2,1,0,0,0,3,4,0.25,0.25,0.25,0.5,0.221,546990
2022,1,0,9,1,2,0,1,16,21,0.2,0.238,0.45,0.688,0.294,656627
2022,2,0,9,1,0,0,0,19,22,0.05,0.136,0.05,0.186,0.103,608422
2022,19,1,52,19,6,3,5,135,188,0.196,0.282,0.357,0.639,0.284,656716
2022,1,0,11,10,1,0,1,37,50,0.245,0.26,0.327,0.587,0.257,669134
2022,9,1,20,20,6,0,0,87,123,0.23,0.293,0.283,0.576,0.262,680700
2022,2,1,35,12,3,0,2,63,83,0.212,0.241,0.325,0.566,0.249,650907
2022,7,1,36,12,3,2,0,62,87,0.215,0.287,0.304,0.591,0.266,596451
2022,0,0,7,3,0,0,0,9,12,0.25,0.25,0.25,0.5,0.221,656577
2022,2,0,3,1,0,0,0,7,10,0.125,0.3,0.125,0.425,0.226,607249
2022,0,0,0,0,0,0,0,1,1,0,0,0,0,0,664789
2022,5,0,27,24,5,1,1,104,140,0.23,0.257,0.304,0.561,0.247,609280
2022,3,0,11,7,1,0,0,16,27,0.333,0.407,0.375,0.782,0.352,664041
2022,17,1,40,19,5,0,3,104,149,0.206,0.302,0.313,0.615,0.28,645801
2022,2,0,1,1,0,0,0,4,7,0.2,0.429,0.2,0.629,0.323,681962
2022,8,1,60,19,15,1,6,135,185,0.233,0.27,0.432,0.702,0.303,660707
2022,1,0,10,3,1,0,0,29,34,0.121,0.147,0.152,0.299,0.135,656821
2022,10,5,34,14,4,1,5,73,112,0.247,0.348,0.464,0.812,0.356,656413
2022,0,0,2,0,0,0,0,3,3,0,0,0,0,0,669008
2022,1,0,5,6,4,0,2,28,41,0.3,0.317,0.55,0.867,0.37,668904
2022,0,1,3,1,1,0,1,7,11,0.3,0.364,0.7,1.064,0.449,656388
2022,11,0,31,12,7,0,1,93,124,0.177,0.25,0.265,0.515,0.235,676632
2022,10,0,26,11,1,0,1,80,103,0.14,0.223,0.183,0.406,0.194,657709
2022,4,1,46,14,3,0,3,111,136,0.153,0.184,0.244,0.428,0.19,519222
2022,5,0,10,12,0,1,3,38,59,0.296,0.356,0.5,0.856,0.371,668843
2022,2,0,16,8,1,0,0,42,53,0.176,0.208,0.196,0.404,0.183,668663
2022,4,0,12,1,0,0,0,20,25,0.048,0.2,0.048,0.248,0.146,571740
2022,3,1,24,10,0,1,0,63,78,0.149,0.192,0.176,0.368,0.17,594838
2022,0,0,0,1,0,0,0,7,8,0.125,0.125,0.125,0.25,0.11,542255
2022,3,1,13,3,0,0,0,28,35,0.097,0.2,0.097,0.297,0.155,664314
2022,3,2,19,9,1,0,0,46,61,0.179,0.246,0.196,0.442,0.209,666181
2022,13,1,52,45,14,0,13,152,238,0.321,0.361,0.558,0.919,0.395,608841
2022,0,0,8,11,1,0,0,30,42,0.286,0.286,0.31,0.596,0.262,592144
2022,2,1,9,5,0,0,2,32,42,0.179,0.238,0.333,0.571,0.254,683146
2022,10,3,34,30,6,0,5,101,155,0.289,0.348,0.437,0.785,0.345,687093
2022,11,1,29,10,2,1,5,56,86,0.243,0.349,0.5,0.849,0.368,665155
2022,8,2,56,39,5,0,1,127,182,0.262,0.302,0.308,0.61,0.274,669352
2022,9,3,23,37,13,1,4,156,223,0.261,0.3,0.389,0.689,0.302,545121
2022,19,1,67,12,9,1,7,134,183,0.178,0.268,0.374,0.642,0.283,668472
2022,3,0,32,8,3,0,3,64,81,0.179,0.21,0.333,0.543,0.236,666464
2022,10,2,42,16,4,0,2,100,134,0.18,0.254,0.262,0.516,0.236,656185
2022,11,1,54,18,4,0,5,135,174,0.167,0.224,0.284,0.508,0.228,650331
2022,9,8,46,28,9,1,4,135,194,0.237,0.304,0.367,0.671,0.299,686681
2022,8,0,23,7,3,0,0,53,71,0.159,0.254,0.206,0.46,0.218,670276
2022,15,0,44,23,8,1,6,118,171,0.244,0.31,0.423,0.733,0.32,665828
2022,9,0,76,20,3,0,2,140,174,0.152,0.195,0.206,0.401,0.183,676480
2022,11,0,49,20,7,3,5,131,177,0.211,0.26,0.38,0.64,0.278,595909
2022,30,2,68,17,10,2,5,173,239,0.164,0.276,0.304,0.58,0.265,668709
2022,5,2,29,15,4,1,3,68,98,0.253,0.306,0.418,0.724,0.316,669065
2022,8,2,35,11,4,0,4,73,102,0.207,0.284,0.38,0.664,0.294,680814
2022,12,1,53,27,10,0,4,115,169,0.263,0.32,0.404,0.724,0.318,641779
2022,6,1,17,12,5,0,1,60,85,0.231,0.294,0.333,0.627,0.28,642456
2022,4,0,9,3,1,0,1,31,40,0.139,0.225,0.25,0.475,0.219,595453
2022,0,0,5,0,0,0,0,11,11,0,0,0,0,0,664334
2022,4,0,12,6,1,0,0,30,41,0.189,0.268,0.216,0.484,0.227,570481
2022,0,0,0,0,0,0,0,1,1,0,0,0,0,0,670298
2022,1,1,21,3,1,0,3,52,61,0.119,0.148,0.288,0.436,0.189,676628
2022,5,1,19,5,0,0,3,48,62,0.143,0.226,0.304,0.53,0.239,641786
2022,2,1,6,1,0,0,0,10,14,0.091,0.286,0.091,0.377,0.213,605504
2022,5,0,13,4,0,0,0,35,44,0.103,0.205,0.103,0.308,0.159,570560
2022,0,1,5,2,0,0,0,12,15,0.143,0.2,0.143,0.343,0.166,676625
2022,2,0,10,4,0,0,0,23,29,0.148,0.207,0.148,0.355,0.169,665861
2022,0,0,8,3,0,0,0,16,19,0.158,0.158,0.158,0.316,0.14,519306
2022,8,0,17,10,2,0,0,39,59,0.235,0.339,0.275,0.614,0.286,606993
2022,2,0,3,1,0,0,0,5,8,0.167,0.375,0.167,0.542,0.283,606988
2022,0,0,4,2,0,0,0,5,7,0.286,0.286,0.286,0.572,0.253,680118
2022,0,0,3,1,0,0,0,5,6,0.167,0.167,0.167,0.334,0.147,600301
2022,0,0,0,0,1,0,0,2,3,0.333,0.333,0.667,1,0.42,542963
2022,2,0,15,4,2,0,0,28,36,0.176,0.222,0.235,0.457,0.207,609274
2022,10,2,30,20,4,3,1,82,122,0.255,0.328,0.373,0.701,0.311,681987
2022,3,0,7,2,2,0,0,14,21,0.222,0.333,0.333,0.666,0.303,600474
2022,0,0,4,0,0,0,0,4,4,0,0,0,0,0,676551
2022,2,0,15,8,2,1,0,49,62,0.183,0.21,0.25,0.46,0.203,501571
2022,1,0,0,0,0,0,0,0,1,0,1,0,0,0.689,623465
2022,1,0,9,2,2,0,0,21,26,0.16,0.192,0.24,0.432,0.192,686676
2022,13,0,27,9,3,0,0,61,86,0.164,0.291,0.205,0.496,0.241,506702
2022,1,0,4,1,0,0,0,4,6,0.2,0.333,0.2,0.533,0.262,657129
2022,6,3,23,4,1,0,1,42,57,0.125,0.263,0.208,0.471,0.231,457708
2022,2,0,6,4,0,0,0,22,28,0.154,0.214,0.154,0.368,0.176,621011
2022,2,1,6,1,1,0,0,17,22,0.105,0.227,0.158,0.385,0.193,676946
2022,4,0,27,8,0,0,2,63,77,0.137,0.182,0.219,0.401,0.181,650339
2022,1,0,2,4,0,0,0,11,16,0.267,0.312,0.267,0.58,0.264,622569
2022,0,0,9,4,0,0,0,23,27,0.148,0.148,0.148,0.296,0.131,657193
2022,2,0,4,0,0,0,1,13,16,0.071,0.188,0.286,0.474,0.216,667727
2022,0,0,4,1,0,0,0,8,9,0.111,0.111,0.111,0.222,0.098,680552
2022,0,0,0,0,0,0,1,1,2,0.5,0.5,2,2.5,1.036,666137
2022,3,1,30,9,8,0,4,59,84,0.262,0.298,0.512,0.81,0.347,656448
2022,2,1,39,18,4,1,2,81,109,0.236,0.257,0.349,0.606,0.264,663853
2022,9,0,53,14,10,1,6,113,153,0.215,0.261,0.424,0.685,0.296,669127
2022,12,0,19,19,2,1,1,68,103,0.253,0.34,0.33,0.67,0.303,679631
2022,1,0,12,2,1,0,1,31,36,0.114,0.139,0.229,0.368,0.161,672820
2022,3,1,11,3,1,0,0,28,36,0.125,0.222,0.156,0.378,0.186,667670
2022,0,0,1,0,0,0,0,1,1,0,0,0,0,0,621237
2022,1,0,2,1,0,0,0,2,4,0.333,0.5,0.333,0.833,0.393,678894
2022,2,0,8,2,0,0,0,18,22,0.1,0.182,0.1,0.282,0.143,671056
2022,21,1,25,13,6,0,3,53,97,0.293,0.454,0.493,0.947,0.417,656248
2022,0,0,1,0,0,0,0,1,1,0,0,0,0,0,502085
2022,10,0,24,12,1,0,2,55,80,0.214,0.312,0.314,0.627,0.286,642136
2022,0,0,3,1,1,0,0,7,9,0.222,0.222,0.333,0.555,0.238,643271
2022,0,0,3,0,0,0,0,7,7,0,0,0,0,0,666023
2022,1,0,5,6,1,0,0,15,23,0.318,0.348,0.364,0.712,0.315,672580
2022,4,0,14,0,0,0,1,18,23,0.053,0.217,0.211,0.428,0.21,643348
2022,4,4,11,16,3,0,0,59,86,0.244,0.314,0.282,0.596,0.274,671289
2022,4,0,25,11,1,3,0,77,96,0.163,0.198,0.239,0.437,0.193,642423
2022,6,3,32,15,4,1,6,78,113,0.25,0.31,0.481,0.791,0.342,681481
2022,0,0,3,0,0,0,0,6,6,0,0,0,0,0,571918
2022,3,0,7,3,2,0,0,14,22,0.263,0.364,0.368,0.732,0.329,676724
2022,3,1,5,2,1,0,0,18,25,0.143,0.28,0.19,0.47,0.233,641512
2022,6,2,9,11,3,0,1,34,57,0.306,0.404,0.429,0.833,0.371,672724
2022,0,0,17,4,2,0,2,52,60,0.133,0.133,0.267,0.4,0.17,642020
2022,5,2,25,8,3,0,2,44,64,0.228,0.312,0.386,0.699,0.311,670242
2022,9,0,44,12,8,2,2,87,120,0.216,0.275,0.378,0.653,0.285,669911
2022,4,0,13,15,0,0,1,45,65,0.262,0.308,0.311,0.619,0.278,677954
