"year","BB","HBP","SO","X1B","X2B","X3B","HR","Outs","total_pas","ba","obp","slg","ops","woba","batter"
2020,5,2,13,14,1,0,0,60,82,0.2,0.268,0.213,0.481,0.226,543829
2020,13,0,23,13,6,0,5,63,100,0.276,0.37,0.517,0.887,0.379,573131
2020,9,1,37,28,4,3,3,106,154,0.264,0.312,0.396,0.708,0.307,656775
2020,8,0,18,6,5,0,1,61,81,0.164,0.247,0.274,0.521,0.235,519390
2020,23,3,37,24,5,0,2,92,149,0.252,0.383,0.341,0.724,0.333,542932
2020,5,0,28,8,2,0,0,49,64,0.169,0.234,0.203,0.437,0.204,571974
2020,4,0,16,12,4,0,0,46,66,0.258,0.303,0.323,0.626,0.278,669289
2020,3,0,12,6,3,0,1,35,48,0.222,0.271,0.356,0.627,0.273,595453
2020,17,3,42,28,4,0,5,143,200,0.206,0.285,0.311,0.596,0.268,503556
2020,5,2,14,21,5,1,1,54,89,0.341,0.393,0.463,0.856,0.373,608700
2020,0,0,11,2,0,0,1,42,45,0.067,0.067,0.133,0.2,0.083,624512
2020,5,1,7,11,2,0,1,25,45,0.359,0.444,0.487,0.931,0.409,595943
2020,0,0,5,1,0,0,0,11,12,0.083,0.083,0.083,0.166,0.074,669288
2020,9,5,35,33,9,2,4,121,183,0.284,0.339,0.432,0.771,0.335,621563
2020,16,2,45,40,16,0,6,140,220,0.307,0.364,0.475,0.839,0.362,657077
2020,11,1,21,16,2,0,7,68,105,0.269,0.352,0.516,0.868,0.37,545358
2020,1,0,1,2,0,0,0,7,10,0.222,0.3,0.222,0.522,0.246,641684
2020,16,2,22,16,2,1,5,62,104,0.279,0.404,0.5,0.904,0.391,596103
2020,8,0,28,18,6,2,0,68,102,0.277,0.333,0.383,0.716,0.314,621493
2020,3,2,19,17,5,1,3,62,93,0.295,0.333,0.477,0.81,0.347,641553
2020,6,1,27,7,6,0,5,74,99,0.196,0.253,0.424,0.677,0.287,572191
2020,18,1,42,15,8,1,3,90,136,0.231,0.338,0.393,0.731,0.323,543401
2020,9,0,27,15,5,0,3,69,101,0.25,0.317,0.402,0.719,0.313,594838
2020,15,5,45,24,21,1,10,124,200,0.311,0.38,0.606,0.986,0.413,642086
2020,17,5,34,19,1,0,0,81,123,0.198,0.341,0.208,0.549,0.273,666198
2020,0,0,0,1,0,0,0,1,2,0.5,0.5,0.5,1,0.442,456488
2020,1,3,19,7,0,0,1,40,52,0.167,0.231,0.229,0.46,0.212,642731
2020,4,2,18,5,6,0,8,58,83,0.247,0.301,0.636,0.937,0.385,621458
2020,7,6,28,23,3,2,3,88,132,0.261,0.333,0.395,0.728,0.321,665926
2020,3,1,15,9,8,0,2,60,83,0.241,0.277,0.418,0.695,0.297,624431
2020,0,0,4,3,1,0,0,6,10,0.4,0.4,0.5,0.9,0.389,661388
2020,1,0,10,6,3,0,2,22,34,0.333,0.353,0.606,0.959,0.402,545350
2020,8,0,51,24,13,1,3,144,193,0.222,0.254,0.351,0.605,0.261,570481
2020,2,0,5,0,1,0,0,15,18,0.062,0.167,0.125,0.292,0.146,641470
2020,7,2,16,4,4,0,2,65,84,0.133,0.226,0.267,0.493,0.224,645801
2020,7,2,24,4,3,0,2,61,79,0.129,0.228,0.257,0.485,0.222,642165
2020,4,0,13,1,2,0,1,32,40,0.111,0.2,0.25,0.45,0.203,657041
2020,20,1,27,20,6,0,1,93,141,0.225,0.34,0.3,0.64,0.296,605412
2020,9,2,45,43,7,2,4,146,213,0.277,0.315,0.391,0.706,0.307,622682
2020,1,2,7,0,0,0,0,17,20,0,0.15,0,0.15,0.108,605196
2020,5,1,13,19,3,1,1,74,104,0.245,0.288,0.327,0.615,0.272,647304
2020,3,0,8,1,1,0,1,22,28,0.12,0.214,0.28,0.494,0.221,489149
2020,3,1,20,1,2,0,3,45,55,0.118,0.182,0.333,0.515,0.22,606988
2020,2,0,6,4,1,0,2,17,26,0.292,0.346,0.583,0.929,0.389,621512
2020,2,0,7,1,0,0,0,14,17,0.067,0.176,0.067,0.243,0.134,608671
2020,9,0,10,11,2,0,0,50,72,0.206,0.306,0.238,0.544,0.257,605353
2020,11,2,22,6,2,0,1,40,62,0.184,0.355,0.286,0.641,0.305,488671
2020,11,1,26,17,6,0,0,73,108,0.24,0.324,0.302,0.626,0.286,643565
2020,9,0,15,6,0,2,2,41,60,0.196,0.317,0.392,0.709,0.311,621433
2020,1,0,7,2,1,0,1,17,22,0.19,0.227,0.381,0.608,0.258,622100
2020,2,1,11,5,1,0,0,25,34,0.194,0.265,0.226,0.491,0.229,608701
2020,1,0,11,7,1,0,4,36,49,0.25,0.265,0.521,0.786,0.327,543309
2020,6,0,25,18,4,1,3,82,114,0.241,0.281,0.38,0.661,0.285,664901
2020,4,0,8,2,0,0,1,18,25,0.143,0.28,0.286,0.566,0.262,642136
2020,3,0,9,11,2,1,1,47,65,0.242,0.277,0.355,0.632,0.274,609280
2020,17,6,41,13,4,0,4,77,121,0.214,0.364,0.378,0.742,0.336,642082
2020,5,1,9,7,3,1,0,36,53,0.234,0.321,0.34,0.661,0.296,642423
2020,0,0,0,0,0,0,0,1,1,0,0,0,0,0,596144
2020,15,3,14,18,5,0,0,73,114,0.24,0.36,0.292,0.652,0.305,643393
2020,6,1,23,20,6,1,4,82,120,0.274,0.317,0.451,0.768,0.329,543228
2020,2,0,9,6,1,0,0,40,49,0.149,0.184,0.17,0.354,0.162,592273
2020,1,0,8,3,0,1,2,22,29,0.214,0.241,0.5,0.741,0.306,546990
2020,6,2,17,17,5,0,0,61,91,0.265,0.33,0.325,0.655,0.295,656514
2020,1,0,13,6,3,0,0,31,41,0.225,0.244,0.3,0.544,0.237,435522
2020,2,0,4,2,0,0,0,9,13,0.182,0.308,0.182,0.49,0.243,644374
2020,1,1,3,0,0,0,1,15,18,0.062,0.167,0.25,0.417,0.189,572033
2020,14,1,21,6,1,0,2,57,81,0.136,0.296,0.242,0.538,0.259,506702
2020,2,0,5,3,0,0,0,15,20,0.167,0.25,0.167,0.417,0.202,621529
2020,3,1,9,4,1,0,0,25,34,0.167,0.265,0.2,0.465,0.223,546991
2020,18,1,31,27,15,3,4,125,193,0.282,0.352,0.471,0.823,0.354,630105
2020,2,0,2,4,0,0,0,16,22,0.2,0.273,0.2,0.473,0.224,474568
2020,10,0,17,13,6,0,0,39,68,0.328,0.426,0.431,0.857,0.381,641645
2020,0,0,1,2,0,0,0,2,4,0.5,0.5,0.5,1,0.442,591712
2020,0,0,3,1,0,0,0,3,4,0.25,0.25,0.25,0.5,0.221,425784
2020,0,0,4,0,1,0,0,6,7,0.143,0.143,0.286,0.429,0.177,518586
2020,3,3,11,6,1,0,2,30,45,0.231,0.333,0.41,0.743,0.328,444489
2020,3,2,10,2,1,0,1,23,32,0.148,0.281,0.296,0.577,0.267,656185
2020,6,3,18,5,1,0,2,39,56,0.17,0.304,0.319,0.623,0.286,606157
2020,3,1,11,6,3,0,0,30,43,0.231,0.302,0.308,0.61,0.275,502273
2020,14,1,38,17,3,0,9,90,134,0.244,0.328,0.496,0.824,0.351,576397
2020,6,0,15,4,0,1,1,34,46,0.15,0.261,0.275,0.536,0.245,572863
2020,5,1,13,14,3,0,0,47,70,0.266,0.329,0.312,0.641,0.29,571657
2020,13,0,66,11,6,0,7,137,174,0.149,0.213,0.317,0.53,0.23,570256
2020,1,0,3,2,1,0,0,20,24,0.13,0.167,0.174,0.341,0.154,518568
2020,17,2,40,14,3,1,7,101,145,0.198,0.303,0.405,0.708,0.309,623520
2020,16,0,37,14,6,0,2,92,130,0.193,0.292,0.298,0.59,0.269,656811
2020,4,0,15,1,2,0,1,23,31,0.148,0.258,0.333,0.591,0.262,519306
2020,2,1,9,3,0,0,2,12,20,0.294,0.4,0.647,1.047,0.437,663886
2020,7,0,16,11,0,0,0,52,70,0.175,0.257,0.175,0.432,0.209,668942
2020,5,1,12,4,3,0,1,24,38,0.25,0.368,0.438,0.806,0.354,607345
2020,1,0,1,2,0,0,0,8,11,0.2,0.273,0.2,0.473,0.224,608475
2020,10,1,24,14,6,0,0,76,107,0.208,0.29,0.271,0.561,0.257,571788
2020,4,0,12,12,3,0,0,44,63,0.254,0.302,0.305,0.607,0.272,588751
2020,17,1,50,14,8,1,4,107,152,0.201,0.296,0.366,0.662,0.292,640457
2020,0,0,7,7,3,0,0,26,36,0.278,0.278,0.361,0.639,0.275,664029
2020,29,0,36,23,13,1,9,103,178,0.309,0.421,0.591,1.012,0.427,474832
2020,36,5,31,33,11,1,9,135,230,0.286,0.413,0.497,0.91,0.395,543685
2020,10,3,44,24,6,0,1,105,149,0.228,0.295,0.294,0.589,0.267,608577
2020,14,0,26,12,1,0,1,78,106,0.152,0.264,0.196,0.46,0.223,650859
2020,12,0,28,12,3,0,5,78,110,0.204,0.291,0.388,0.679,0.296,571466
2020,1,1,11,4,2,0,0,28,36,0.176,0.222,0.235,0.457,0.207,621453
2020,31,1,28,27,14,0,13,100,186,0.351,0.462,0.695,1.157,0.48,665742
2020,4,0,26,6,1,0,1,39,51,0.17,0.235,0.255,0.49,0.222,656509
2020,0,0,2,1,0,0,0,6,7,0.143,0.143,0.143,0.286,0.126,592387
2020,7,1,55,13,4,0,3,104,132,0.161,0.212,0.266,0.478,0.212,666176
2020,3,1,16,6,1,0,0,30,41,0.189,0.268,0.216,0.484,0.228,657193
2020,0,1,7,2,1,0,0,19,23,0.136,0.174,0.182,0.356,0.162,664247
2020,4,0,22,13,4,0,0,65,86,0.207,0.244,0.256,0.5,0.224,664702
2020,16,2,50,36,8,0,9,113,184,0.319,0.386,0.53,0.916,0.392,518595
2020,20,0,41,26,4,0,2,96,148,0.25,0.351,0.328,0.679,0.31,459964
2020,3,1,12,6,1,0,1,45,57,0.151,0.211,0.226,0.437,0.199,445055
2020,2,0,8,3,0,0,1,31,37,0.114,0.162,0.2,0.362,0.163,571740
2020,0,0,2,4,0,0,0,7,11,0.364,0.364,0.364,0.728,0.321,543432
2020,14,8,43,18,9,0,8,102,159,0.255,0.358,0.496,0.854,0.368,664238
2020,2,0,11,4,3,0,1,44,54,0.154,0.185,0.269,0.454,0.197,595981
2020,15,1,19,13,4,1,2,53,89,0.274,0.404,0.438,0.842,0.373,595284
2020,2,1,36,17,3,0,13,99,135,0.25,0.267,0.568,0.835,0.345,621439
2020,2,0,9,4,1,0,0,26,33,0.161,0.212,0.194,0.406,0.187,592407
2020,2,0,4,1,0,0,0,10,13,0.091,0.231,0.091,0.322,0.175,501659
2020,2,0,13,7,2,0,1,57,69,0.149,0.174,0.224,0.398,0.174,595375
2020,0,0,0,0,0,0,0,1,1,0,0,0,0,0,594988
2020,10,1,23,17,15,0,1,97,141,0.254,0.312,0.392,0.704,0.307,455976
2020,0,0,0,1,0,0,0,9,10,0.1,0.1,0.1,0.2,0.088,596117
2020,0,0,2,0,0,0,0,3,3,0,0,0,0,0,466988
2020,4,0,20,5,0,0,0,35,44,0.125,0.205,0.125,0.33,0.164,641929
2020,1,0,20,8,1,0,4,50,64,0.206,0.219,0.413,0.632,0.264,644433
2020,11,2,39,31,10,1,7,147,209,0.25,0.297,0.418,0.715,0.308,446334
2020,9,0,29,22,3,2,0,84,120,0.243,0.3,0.306,0.606,0.271,592261
2020,2,0,9,1,0,0,0,21,24,0.045,0.125,0.045,0.17,0.095,607333
2020,2,0,31,11,4,1,3,57,78,0.25,0.269,0.447,0.716,0.302,660731
2020,5,3,10,2,2,0,1,21,34,0.192,0.382,0.385,0.767,0.35,670370
2020,2,1,7,1,1,0,0,13,18,0.133,0.278,0.2,0.478,0.236,670084
2020,8,3,34,8,6,0,1,54,80,0.217,0.325,0.348,0.673,0.303,452095
2020,4,0,12,2,1,0,1,30,38,0.118,0.211,0.235,0.446,0.205,523253
2020,6,0,30,15,6,0,3,82,112,0.226,0.268,0.368,0.636,0.275,621446
2020,0,0,1,0,0,0,0,1,1,0,0,0,0,0,621219
2020,1,0,1,0,0,0,0,9,10,0,0.1,0,0.1,0.07,572365
2020,6,0,11,9,5,0,1,39,60,0.278,0.35,0.426,0.776,0.338,595956
2020,4,0,6,4,1,0,1,31,41,0.162,0.244,0.27,0.514,0.233,592660
2020,2,2,14,8,1,0,2,39,54,0.22,0.278,0.36,0.638,0.28,607461
2020,1,0,4,0,0,0,0,6,7,0,0.143,0,0.143,0.1,666969
2020,2,1,14,7,1,0,0,36,47,0.182,0.234,0.205,0.439,0.203,608686
2020,3,2,10,6,1,0,0,29,41,0.194,0.293,0.222,0.515,0.246,446308
2020,0,0,0,0,0,0,0,1,1,0,0,0,0,0,664334
2020,0,0,2,0,0,0,0,5,5,0,0,0,0,0,664913
2020,1,0,5,2,0,0,0,13,16,0.133,0.188,0.133,0.32,0.154,572821
2020,4,2,7,32,3,0,0,68,109,0.34,0.376,0.369,0.745,0.332,663611
2020,0,0,3,1,0,0,0,7,8,0.125,0.125,0.125,0.25,0.11,641477
2020,6,4,12,17,2,0,3,59,91,0.272,0.352,0.407,0.759,0.335,543281
2020,12,2,33,9,5,2,3,82,115,0.188,0.287,0.366,0.653,0.287,662139
2020,8,4,14,13,4,1,2,50,82,0.286,0.39,0.457,0.847,0.371,641796
2020,6,0,19,6,2,0,3,52,69,0.175,0.246,0.349,0.595,0.259,666158
2020,7,0,16,12,5,0,1,54,79,0.25,0.316,0.361,0.677,0.299,620443
2020,2,0,5,2,1,0,0,15,20,0.167,0.25,0.222,0.472,0.22,592622
2020,11,1,30,32,5,0,5,86,140,0.328,0.386,0.484,0.87,0.377,663624
2020,2,1,9,3,1,0,0,17,24,0.19,0.292,0.238,0.53,0.251,650619
2020,5,0,16,8,4,0,1,37,55,0.26,0.327,0.4,0.727,0.318,664059
2020,3,0,3,8,0,0,0,30,41,0.211,0.268,0.211,0.479,0.223,641680
2020,10,1,32,21,4,1,0,83,120,0.239,0.308,0.294,0.602,0.273,649966
2020,14,0,43,16,6,1,4,93,134,0.225,0.306,0.392,0.698,0.305,665750
2020,2,1,11,2,1,1,0,22,29,0.154,0.241,0.269,0.51,0.231,641584
2020,8,2,13,6,1,0,3,41,61,0.196,0.328,0.392,0.72,0.32,621532
2020,4,0,11,0,1,0,0,24,29,0.04,0.172,0.08,0.252,0.139,660821
2020,15,0,20,6,1,0,2,37,61,0.196,0.393,0.348,0.741,0.344,607054
2020,3,5,41,17,5,2,0,79,111,0.233,0.288,0.32,0.608,0.271,663698
2020,9,5,21,6,1,0,5,49,75,0.197,0.347,0.459,0.806,0.351,518618
2020,5,1,40,16,8,1,4,106,141,0.215,0.248,0.378,0.626,0.268,571980
2020,26,3,46,17,8,1,7,110,172,0.231,0.36,0.448,0.808,0.353,543543
2020,3,3,36,16,2,0,3,72,99,0.226,0.273,0.344,0.617,0.271,595751
2020,25,3,44,20,6,1,8,97,160,0.265,0.394,0.508,0.902,0.388,640449
2020,2,0,12,4,2,0,0,33,41,0.154,0.195,0.205,0.4,0.181,650331
2020,7,1,38,33,4,2,6,87,140,0.341,0.379,0.538,0.917,0.391,650489
2020,27,1,48,24,4,2,6,122,186,0.228,0.344,0.392,0.736,0.327,641531
2020,16,2,36,39,11,0,4,108,180,0.333,0.4,0.475,0.875,0.381,664761
2020,8,0,24,17,4,0,1,78,108,0.22,0.278,0.29,0.568,0.255,670623
2020,5,2,19,12,0,0,3,40,62,0.273,0.355,0.436,0.791,0.347,680777
2020,5,0,29,29,6,0,2,97,139,0.276,0.302,0.366,0.668,0.291,671277
2020,4,1,29,21,7,0,2,70,105,0.3,0.333,0.43,0.763,0.33,658069
2020,3,0,6,7,2,0,0,19,31,0.321,0.387,0.393,0.78,0.347,456124
2020,1,0,27,13,0,0,0,55,69,0.191,0.203,0.191,0.394,0.176,676480
2020,0,0,6,1,1,0,0,19,21,0.095,0.095,0.143,0.238,0.101,663898
2020,2,1,10,3,2,0,0,26,34,0.161,0.235,0.226,0.461,0.213,623323
2020,8,0,35,11,7,1,3,89,119,0.198,0.252,0.36,0.612,0.264,666185
2020,4,1,9,6,3,0,0,30,44,0.231,0.318,0.308,0.626,0.285,664774
2020,6,2,26,14,3,0,2,68,95,0.218,0.284,0.322,0.606,0.27,593528
2020,3,1,14,4,1,0,0,24,33,0.172,0.273,0.207,0.48,0.23,641513
2020,5,1,20,4,1,0,4,39,54,0.188,0.278,0.458,0.736,0.313,641924
2020,6,5,22,9,2,0,7,47,76,0.277,0.382,0.631,1.013,0.422,668227
2020,1,0,2,1,0,0,0,4,6,0.2,0.333,0.2,0.533,0.264,642211
2020,0,0,11,9,5,0,1,30,45,0.333,0.333,0.511,0.844,0.358,622168
2020,7,1,20,18,7,2,5,53,93,0.376,0.43,0.682,1.112,0.464,663647
2020,2,1,7,1,1,0,1,9,15,0.25,0.4,0.583,0.983,0.415,671250
2020,2,0,4,1,0,1,1,18,23,0.143,0.217,0.381,0.598,0.253,642727
2020,1,0,6,3,0,0,0,15,19,0.167,0.211,0.167,0.378,0.176,606992
2020,1,0,12,1,3,0,1,22,28,0.185,0.214,0.407,0.621,0.26,628450
2020,4,0,11,8,1,0,3,38,54,0.24,0.296,0.44,0.736,0.315,624414
2020,10,2,39,10,3,0,8,59,92,0.262,0.359,0.6,0.959,0.4,666915
2020,5,1,19,5,1,1,2,47,62,0.161,0.242,0.321,0.563,0.248,665862
2020,0,0,6,2,0,0,0,11,13,0.154,0.154,0.154,0.308,0.136,446481
2020,5,0,15,12,2,0,2,52,73,0.235,0.288,0.353,0.641,0.281,553869
2020,7,0,28,9,2,0,4,52,74,0.224,0.297,0.433,0.73,0.314,663993
2020,0,0,4,5,1,0,0,11,17,0.353,0.353,0.412,0.765,0.333,669738
2020,0,0,3,1,1,0,0,5,7,0.286,0.286,0.429,0.715,0.303,656716
2020,3,2,12,4,2,0,1,22,34,0.241,0.353,0.414,0.767,0.339,641505
2020,1,0,4,6,2,0,1,15,25,0.375,0.4,0.583,0.983,0.418,672386
2020,2,0,6,6,2,0,1,16,27,0.36,0.407,0.56,0.967,0.413,602104
2020,0,0,0,0,0,0,0,1,1,0,0,0,0,0,606213
2020,0,0,0,2,0,0,0,1,3,0.667,0.667,0.667,1.334,0.589,641856
2020,5,0,5,1,3,0,1,11,21,0.312,0.476,0.688,1.164,0.48,570560
2020,2,0,4,0,0,0,0,9,11,0,0.182,0,0.182,0.127,641829
2020,4,0,6,3,0,0,0,11,18,0.214,0.389,0.214,0.603,0.302,666160
2020,3,0,16,7,2,0,0,40,52,0.184,0.231,0.224,0.455,0.207,642201
2020,2,0,11,5,3,0,3,20,33,0.355,0.394,0.742,1.136,0.469,669087
2020,5,0,8,8,0,1,1,29,44,0.256,0.341,0.385,0.726,0.32,656976
2020,2,1,8,3,4,0,2,29,41,0.237,0.293,0.5,0.793,0.334,621438
2020,1,0,2,3,0,0,1,4,9,0.5,0.556,0.875,1.431,0.592,665561
2020,2,0,19,8,2,1,0,46,59,0.193,0.22,0.263,0.483,0.212,663662
2020,0,0,2,2,1,0,1,12,16,0.25,0.25,0.5,0.75,0.311,553902
2020,1,0,5,1,1,0,0,11,14,0.154,0.214,0.231,0.445,0.201,622268
2020,1,0,11,1,3,0,0,23,28,0.148,0.179,0.259,0.438,0.189,622761
2020,0,0,1,0,0,0,0,7,7,0,0,0,0,0,644337
2020,2,0,2,3,0,0,0,6,11,0.333,0.455,0.333,0.788,0.368,527049
2020,4,0,5,2,0,0,0,12,18,0.143,0.333,0.143,0.476,0.253,642772
2020,1,0,9,1,1,0,0,18,21,0.1,0.143,0.15,0.293,0.134,665947
2020,3,0,6,7,0,0,0,14,24,0.333,0.417,0.333,0.75,0.345,621002
2020,0,0,6,3,0,0,0,13,16,0.188,0.188,0.188,0.376,0.166,666931
2020,0,0,0,0,0,0,0,2,2,0,0,0,0,0,621550
2020,5,1,12,4,0,0,2,21,33,0.222,0.364,0.444,0.808,0.355,621500
2020,1,0,4,0,1,0,0,12,14,0.077,0.143,0.154,0.297,0.138,641525
2020,0,0,0,0,1,0,0,6,7,0.143,0.143,0.286,0.429,0.177,591720
2020,0,0,7,0,0,0,0,11,11,0,0,0,0,0,608703
2020,3,0,2,0,1,0,0,3,7,0.25,0.571,0.5,1.071,0.476,621573
2020,3,0,6,1,0,0,0,8,12,0.111,0.333,0.111,0.444,0.248,642721
2020,0,1,4,0,0,0,0,5,6,0,0.167,0,0.167,0.121,599096
2020,0,2,5,3,2,0,1,13,21,0.316,0.381,0.579,0.96,0.408,667670
2020,0,1,2,0,0,0,1,2,4,0.333,0.5,1.333,1.833,0.677,669134
2020,3,0,4,1,0,0,0,14,18,0.067,0.222,0.067,0.289,0.166,594694
2020,1,0,1,1,0,0,0,4,6,0.2,0.333,0.2,0.533,0.264,593993
2020,1,0,6,1,0,0,0,10,12,0.091,0.167,0.091,0.258,0.132,656537
2020,0,0,5,3,1,0,0,13,17,0.235,0.235,0.294,0.529,0.229,668800
2020,0,0,6,2,0,0,1,14,17,0.176,0.176,0.353,0.529,0.22,621011
2020,0,0,3,1,0,0,1,6,8,0.25,0.25,0.625,0.875,0.358,660688
2020,0,0,2,1,0,0,0,5,6,0.167,0.167,0.167,0.334,0.147,541650
2020,0,0,10,1,0,1,0,17,19,0.105,0.105,0.211,0.316,0.128,592863
2020,1,0,1,0,0,0,1,7,9,0.125,0.222,0.5,0.722,0.298,543376
2020,1,0,3,1,0,0,0,8,10,0.111,0.2,0.111,0.311,0.158,645305
2020,1,0,1,0,0,0,0,5,6,0,0.167,0,0.167,0.116,572073
2020,0,0,1,0,0,0,0,4,4,0,0,0,0,0,643269
2020,0,1,1,1,0,0,1,6,9,0.25,0.333,0.625,0.958,0.399,670541
2020,0,0,1,1,0,0,0,3,4,0.25,0.25,0.25,0.5,0.221,596056
2020,0,1,1,0,0,0,0,1,2,0,0.5,0,0.5,0.364,670768
2020,0,0,1,0,0,0,0,5,5,0,0,0,0,0,592680
2020,0,0,1,2,0,0,0,3,5,0.4,0.4,0.4,0.8,0.353,640459
2020,0,0,2,1,0,0,0,3,4,0.25,0.25,0.25,0.5,0.221,665506
2020,0,0,2,1,0,0,0,2,3,0.333,0.333,0.333,0.666,0.294,664314
2020,0,0,1,1,1,0,0,3,5,0.4,0.4,0.6,1,0.424,657434
2020,1,0,1,1,0,0,0,2,4,0.333,0.5,0.333,0.833,0.395,620453
2020,0,1,0,0,0,0,0,0,1,0,1,0,0,0.728,547179
2020,1,0,1,1,1,0,0,4,7,0.333,0.429,0.5,0.929,0.403,519303
2020,0,0,2,3,0,0,0,4,7,0.429,0.429,0.429,0.858,0.378,663330
2020,0,1,0,0,1,0,0,2,4,0.333,0.5,0.667,1.167,0.492,663905
2020,0,0,1,0,1,0,0,3,4,0.25,0.25,0.5,0.75,0.31,461865
2020,2,0,0,0,0,0,0,2,4,0,0.5,0,0.5,0.35,572180
2020,0,0,1,0,0,0,0,1,1,0,0,0,0,0,657612
2020,0,0,1,0,0,0,0,1,1,0,0,0,0,0,613534
