"pitcher","p_throws","stand","events","avg_launch_speed","avg_launch_angle","xba","woba","xwoba","iso","brl_pct"
668970,"R","L",15,89.33,29.7,0.1974,0.273333333333333,0.2151,0,0
668970,"R","R",17,86.11,23.5,0.3282,0.379411764705882,0.3508,0.235294117647059,0.1
669022,"L","L",71,87.6093023255814,9.86046511627907,0.331627906976744,0.304929577464789,0.356023255813953,0.0704225352112676,0.0697674418604651
669022,"L","R",238,90.9607843137255,14.8823529411765,0.356549019607843,0.334453781512605,0.418169934640523,0.121848739495798,0.104575163398693
669060,"R","L",242,91.6516853932584,13.9606741573034,0.354141242937853,0.392768595041322,0.418220338983051,0.202479338842975,0.0955056179775281
669060,"R","R",267,89.5109523809524,8.89047619047619,0.341804761904762,0.350749063670412,0.375790476190476,0.157303370786517,0.0428571428571429
669084,"L","L",15,74.7888888888889,12.1111111111111,0.280111111111111,0.43,0.262777777777778,0.0666666666666667,0
669084,"L","R",49,85.88,12.7666666666667,0.321566666666667,0.287755102040816,0.3155,0.0408163265306122,0.0333333333333333
669093,"R","L",7,87.8333333333333,17,0.407666666666667,0.357142857142857,0.391666666666667,0.285714285714286,0
669093,"R","R",18,84.45,15.125,0.329125,0.397222222222222,0.451,0.222222222222222,0.125
669145,"L","L",55,91.3184210526316,3.78947368421053,0.449421052631579,0.461818181818182,0.553947368421053,0.381818181818182,0.131578947368421
669145,"L","R",266,90.3847222222222,14.7731481481481,0.340717592592593,0.400375939849624,0.414675925925926,0.25187969924812,0.134259259259259
669160,"R","L",66,83.6,3.18918918918919,0.221351351351351,0.285606060606061,0.225783783783784,0.0606060606060606,0
669160,"R","R",61,88.0904761904762,5.23809523809524,0.354619047619048,0.313934426229508,0.389309523809524,0.114754098360656,0.0714285714285714
669169,"R","L",244,89.9614942528736,17.4137931034483,0.31951724137931,0.387090163934426,0.376005747126437,0.217213114754098,0.0919540229885057
669169,"R","R",222,90.2244047619048,11.7619047619048,0.320136904761905,0.342117117117117,0.367583333333333,0.144144144144144,0.0892857142857143
669194,"R","L",33,89.1608695652174,33.1304347826087,0.21604347826087,0.212121212121212,0.235130434782609,0.151515151515152,0.0434782608695652
669194,"R","R",35,89.9708333333333,18.75,0.240916666666667,0.234285714285714,0.29275,0.142857142857143,0.0833333333333333
669203,"R","L",409,87.5136,4.35856573705179,0.325668,0.28080684596577,0.355036,0.12958435207824,0.052
669203,"R","R",390,86.2873949579832,15.4411764705882,0.307689075630252,0.269102564102564,0.35218487394958,0.133333333333333,0.0672268907563025
