"batter","player_name","stand","p_throws","events","avg_launch_speed","avg_launch_angle","xba","woba","xwoba","iso","brl_pct"
669257,"Smith, Will","R","R",439,89.4444444444444,18.4063492063492,0.309346031746032,0.344191343963554,0.372326984126984,0.177676537585421,0.0857142857142857
669261,"Suwinski, Jack","L","L",111,84.7725806451613,7.90322580645161,0.275290322580645,0.24009009009009,0.329274193548387,0.144144144144144,0.0645161290322581
669261,"Suwinski, Jack","L","R",261,89.708,16.8666666666667,0.31674,0.345210727969349,0.406786666666667,0.199233716475096,0.14
669289,"Espinal, Santiago","R","L",127,86.9306930693069,12.4752475247525,0.324158415841584,0.367716535433071,0.332089108910891,0.133858267716535,0.0297029702970297
669289,"Espinal, Santiago","R","R",364,85.2651408450704,13.9929577464789,0.304397887323944,0.287912087912088,0.307982394366197,0.0796703296703297,0.028169014084507
669304,"Miranda, Jose","R","L",139,91.4722222222222,17.1851851851852,0.329583333333333,0.349640287769784,0.40025,0.223021582733813,0.0925925925925926
669304,"Miranda, Jose","R","R",344,88.3889795918367,12.3673469387755,0.320097959183673,0.33125,0.347820408163265,0.113372093023256,0.0408163265306122
669309,"Perez, Joe","R","R",1,NA,NA,NA,0,NA,0,NA
669352,"Thompson, Bubba","R","L",59,75.3030303030303,-1.42424242424242,0.278909090909091,0.240677966101695,0.320969696969697,0.0677966101694915,0.0606060606060606
669352,"Thompson, Bubba","R","R",123,78.2397590361446,3.28915662650602,0.21344578313253,0.299593495934959,0.212012048192771,0.032520325203252,0
669357,"Gorman, Nolan","L","L",23,89.3272727272727,19.3636363636364,0.342636363636364,0.308695652173913,0.425090909090909,0.0869565217391304,0.0909090909090909
669357,"Gorman, Nolan","L","R",291,89.2284023668639,20.0177514792899,0.376473372781065,0.317353951890034,0.480005917159763,0.18213058419244,0.142011834319527
669369,"Johnson, Bryce","L","R",5,78.65,2,0.477,0.32,0.4555,0,0
669369,"Johnson, Bryce","R","L",14,83.4666666666667,16,0.222222222222222,0.0642857142857143,0.205222222222222,0,0
669374,"Hiura, Keston","R","L",109,91.9583333333333,14.4583333333333,0.342479166666667,0.291743119266055,0.4050625,0.137614678899083,0.104166666666667
669374,"Hiura, Keston","R","R",157,91.4973333333333,17.0133333333333,0.417053333333333,0.382802547770701,0.569786666666667,0.235668789808917,0.2
669394,"Burger, Jake","R","L",48,92.625,13.1428571428571,0.440928571428571,0.426041666666667,0.62675,0.291666666666667,0.285714285714286
669394,"Burger, Jake","R","R",134,89.4797619047619,12.1294117647059,0.295511904761905,0.288432835820896,0.365392857142857,0.156716417910448,0.107142857142857
669397,"Allen, Nick","R","L",94,84.3177215189873,7.72151898734177,0.259075949367089,0.329787234042553,0.264126582278481,0.159574468085106,0.0253164556962025
669397,"Allen, Nick","R","R",232,79.7950920245399,4.32515337423313,0.263773006134969,0.223060344827586,0.258993865030675,0.0431034482758621,0.00613496932515337
669450,"Hummel, Cooper","L","R",117,87.6610169491525,16.8333333333333,0.331762711864407,0.294017094017094,0.388084745762712,0.11965811965812,0.0847457627118644
669450,"Hummel, Cooper","R","L",84,87.818,-2.64,0.31846,0.230952380952381,0.3417,0.107142857142857,0.06
669701,"Smith, Josh H.","L","L",42,84.77,12.6666666666667,0.1893,0.25,0.1999,0.0714285714285714,0
669701,"Smith, Josh H.","L","R",213,85.4434782608696,19.0869565217391,0.306217391304348,0.26830985915493,0.320623188405797,0.0375586854460094,0.0289855072463768
669720,"Hays, Austin","R","L",160,88.4945945945946,13.9369369369369,0.313657657657658,0.3278125,0.340801801801802,0.13125,0.045045045045045
669720,"Hays, Austin","R","R",422,87.0617363344051,10.459807073955,0.296096463022508,0.327725118483412,0.328299035369775,0.156398104265403,0.0546623794212219
669742,"Hall, Darick","L","L",12,82.64,51.6,0.076,0.075,0.0704,0,0
669742,"Hall, Darick","L","R",130,91.9149425287356,16.7126436781609,0.362034482758621,0.363846153846154,0.461701149425287,0.284615384615385,0.183908045977011
669743,"Call, Alex","R","L",59,87.8025641025641,18.0769230769231,0.27925641025641,0.275423728813559,0.287589743589744,0.101694915254237,0
669743,"Call, Alex","R","R",72,83.8844444444444,17.0666666666667,0.280977777777778,0.377777777777778,0.295333333333333,0.194444444444444,0.0222222222222222
669911,"Toglia, Michael","L","R",84,89.3478260869565,16.3695652173913,0.390782608695652,0.320833333333333,0.396869565217391,0.142857142857143,0.0434782608695652
669911,"Toglia, Michael","R","L",36,83.1619047619048,18.7142857142857,0.284666666666667,0.279166666666667,0.320809523809524,0.166666666666667,0.0952380952380952
670032,"Lopez, Nicky","L","L",125,83.4653465346535,0.0693069306930693,0.288009900990099,0.2424,0.288712871287129,0.016,0.0198019801980198
670032,"Lopez, Nicky","L","R",356,82.8612099644128,5.83629893238434,0.274110320284698,0.283286516853933,0.272747330960854,0.050561797752809,0.0106761565836299
670042,"Raley, Luke","L","L",14,91.9125,13.375,0.3905,0.317857142857143,0.493,0.0714285714285714,0.375
670042,"Raley, Luke","L","R",58,87.5066666666667,17.8,0.268433333333333,0.276724137931034,0.313833333333333,0.0689655172413793,0.0666666666666667
670097,"Short, Zack","R","L",10,94.025,42.25,0.25225,0.14,0.3585,0,0.5
670097,"Short, Zack","R","R",3,87.4,35.5,0.089,0,0.103,0,0
670148,"Mondou, Nate","L","R",3,54.3,78,0.006,0.233333333333333,0.006,0,0
670156,"Mastrobuoni, Miles","L","R",17,86.29,-2.1,0.2592,0.2,0.2539,0,0
670242,"Wallner, Matt","L","L",18,88.08,17.2,0.2647,0.158333333333333,0.2609,0.0555555555555556,0
670242,"Wallner, Matt","L","R",46,87.2318181818182,10.9545454545455,0.326454545454545,0.369565217391304,0.371272727272727,0.173913043478261,0.0909090909090909
670276,"Stevenson, Cal","L","L",5,98.3333333333333,22,0.482666666666667,0.18,0.7,0,0.333333333333333
670276,"Stevenson, Cal","L","R",66,83.7324324324324,7.2972972972973,0.311513513513514,0.231060606060606,0.322378378378378,0.0454545454545455,0.027027027027027
670298,"Robertson, Kramer","R","R",1,65.1,2,0.177,0,0.194,0,0
670351,"Rojas, Jose","L","L",5,90.7,-5,0.166,0,0.149,0,0
670351,"Rojas, Jose","L","R",53,84.66,28.8857142857143,0.258542857142857,0.145283018867925,0.267657142857143,0.0377358490566038,0.0285714285714286
670541,"Alvarez, Yordan","L","L",193,95.65625,12,0.4049140625,0.420984455958549,0.526953125,0.22279792746114,0.203125
670541,"Alvarez, Yordan","L","R",360,94.9842975206612,12.3786008230453,0.433243801652893,0.427777777777778,0.560347107438017,0.280555555555556,0.202479338842975
670623,"Paredes, Isaac","R","L",105,86.325,14.5,0.268,0.373809523809524,0.306710526315789,0.247619047619048,0.0789473684210526
670623,"Paredes, Isaac","R","R",277,87.847619047619,16.3068783068783,0.267777777777778,0.313176895306859,0.304719576719577,0.180505415162455,0.0529100529100529
670712,"Brosseau, Mike","R","L",105,88.9936507936508,19.4126984126984,0.339222222222222,0.346190476190476,0.396730158730159,0.133333333333333,0.111111111111111
670712,"Brosseau, Mike","R","R",55,89.2233333333333,4.6,0.2834,0.354545454545455,0.319833333333333,0.163636363636364,0.0666666666666667
670764,"Walls, Taylor","L","R",329,85.569756097561,15.3219512195122,0.269117073170732,0.259270516717325,0.302941463414634,0.112462006079027,0.0585365853658537
670764,"Walls, Taylor","R","L",137,85.3235294117647,16.8470588235294,0.270776470588235,0.268613138686131,0.285082352941176,0.0656934306569343,0.0470588235294118
670768,"González, Luis","L","L",107,79.3084507042254,7.61971830985915,0.257788732394366,0.245794392523364,0.262591549295775,0.0467289719626168,0
670768,"González, Luis","L","R",243,86.3811764705882,8.63529411764706,0.281323529411765,0.331481481481481,0.302729411764706,0.11522633744856,0.0294117647058824
670770,"Friedl, TJ","L","L",22,77.22,14.2,0.2892,0.470454545454545,0.316266666666667,0.272727272727273,0.0666666666666667
670770,"Friedl, TJ","L","R",236,84.8298850574713,18.3275862068966,0.252545977011494,0.312923728813559,0.280741379310345,0.161016949152542,0.0459770114942529
670869,"Soto, Livan","L","L",24,78.4375,13,0.334875,0.322916666666667,0.3288125,0.166666666666667,0
670869,"Soto, Livan","L","R",35,83.6666666666667,20.037037037037,0.372962962962963,0.511428571428571,0.361037037037037,0.171428571428571,0
671056,"Herrera, Iván","R","L",4,92.9,2,0.104,0,0.0976666666666667,0,0
671056,"Herrera, Iván","R","R",18,77.5777777777778,3.77777777777778,0.229444444444444,0.191666666666667,0.228666666666667,0,0
671083,"Kennedy, Buddy","R","L",47,88.1709677419355,10.1612903225806,0.29458064516129,0.342553191489362,0.323193548387097,0.148936170212766,0.032258064516129
671083,"Kennedy, Buddy","R","R",47,89.0354838709677,15.741935483871,0.234548387096774,0.223404255319149,0.235290322580645,0.0425531914893617,0
671213,"Casas, Triston","L","L",25,80.875,-10.75,0.211583333333333,0.312,0.222666666666667,0,0
671213,"Casas, Triston","L","R",71,87.4756097560976,6,0.312487804878049,0.372535211267606,0.386780487804878,0.225352112676056,0.0731707317073171
671218,"Ramos, Heliot","R","L",18,85.9923076923077,0,0.252692307692308,0.227777777777778,0.238692307692308,0,0
671218,"Ramos, Heliot","R","R",4,106,25,0.943,0,1.885,0,1
671221,"Waters, Drew","L","R",81,83.7048780487805,12.3658536585366,0.326390243902439,0.359259259259259,0.398170731707317,0.185185185185185,0.0975609756097561
671221,"Waters, Drew","R","L",28,85.0866666666667,5.06666666666667,0.342133333333333,0.321428571428571,0.462733333333333,0.285714285714286,0.2
671277,"García, Luis","L","L",101,85.9478873239437,-1.8169014084507,0.358464788732394,0.252970297029703,0.360605633802817,0.0891089108910891,0.028169014084507
671277,"García, Luis","L","R",275,87.2785714285714,7.6952380952381,0.335161904761905,0.325636363636364,0.389161904761905,0.141818181818182,0.0857142857142857
671289,"Freeman, Tyler","R","L",30,88.2789473684211,16.85,0.304210526315789,0.291666666666667,0.302157894736842,0.0333333333333333,0.0526315789473684
671289,"Freeman, Tyler","R","R",56,84.9326086956522,7.5,0.244304347826087,0.3,0.239239130434783,0.0357142857142857,0
671739,"Harris II, Michael","L","L",135,84.2767441860465,-2.94186046511628,0.266941860465116,0.292222222222222,0.282046511627907,0.118518518518519,0.0232558139534884
671739,"Harris II, Michael","L","R",306,91.0493212669683,6.93665158371041,0.380723981900452,0.410294117647059,0.458701357466063,0.241830065359477,0.122171945701357
672279,"Siani, Michael","L","R",24,78.2352941176471,33.6470588235294,0.233941176470588,0.15,0.229882352941176,0,0
672284,"Kelenic, Jarred","L","L",59,81.3606060606061,9.3030303030303,0.209878787878788,0.211864406779661,0.230484848484848,0.0847457627118644,0.0606060606060606
672284,"Kelenic, Jarred","L","R",122,88.2,21.9571428571429,0.310128571428571,0.255327868852459,0.419857142857143,0.188524590163934,0.171428571428571
672356,"Arias, Gabriel","R","L",25,91.1142857142857,-6.21428571428571,0.263214285714286,0.314,0.2655,0.12,0.0714285714285714
672356,"Arias, Gabriel","R","R",32,80.4,0.944444444444444,0.316166666666667,0.3640625,0.359,0.09375,0.0555555555555556
672386,"Kirk, Alejandro","R","L",108,91.1831325301205,10.2289156626506,0.361012048192771,0.380092592592593,0.408638554216867,0.111111111111111,0.0843373493975904
672386,"Kirk, Alejandro","R","R",432,90.2710843373494,7.61261261261261,0.323930722891566,0.359259259259259,0.350849397590361,0.113425925925926,0.0512048192771084
672478,"Diaz, Jordan","R","L",17,91.1692307692308,8.23076923076923,0.245769230769231,0.273529411764706,0.253769230769231,0.0588235294117647,0
672478,"Diaz, Jordan","R","R",34,85.0413793103448,-10.6896551724138,0.258034482758621,0.279411764705882,0.258068965517241,0.0588235294117647,0
672515,"Moreno, Gabriel","R","L",23,88.55,3.9,0.2616,0.334782608695652,0.24725,0,0
672515,"Moreno, Gabriel","R","R",50,89.5829268292683,7,0.335853658536585,0.327,0.348219512195122,0.08,0.0487804878048781
672580,"Garcia, Maikel","R","L",8,92.55,-3,0.269833333333333,0.49375,0.275833333333333,0.125,0
672580,"Garcia, Maikel","R","R",15,82.2272727272727,6.72727272727273,0.303454545454545,0.226666666666667,0.287363636363636,0,0
672640,"Lopez, Otto","R","L",3,82.2666666666667,1.33333333333333,0.368333333333333,0.9,0.338666666666667,0,0
672640,"Lopez, Otto","R","R",7,87.44,6,0.2808,0.485714285714286,0.258,0,0
672695,"Perdomo, Geraldo","L","R",354,81.3405286343612,9.6784140969163,0.272550660792952,0.260734463276836,0.282418502202643,0.0734463276836158,0.026431718061674
672695,"Perdomo, Geraldo","R","L",147,81.6165137614679,5.43119266055046,0.29143119266055,0.274489795918367,0.283018348623853,0.0204081632653061,0
672724,"Peraza, Oswald","R","L",13,85.325,10.625,0.3925,0.353846153846154,0.412,0,0.125
672724,"Peraza, Oswald","R","R",44,80.6625,4.09375,0.3099375,0.398863636363636,0.32059375,0.136363636363636,0.03125
