batter,player_name,stand,p_throws,events,avg_launch_speed,avg_launch_angle,xba,woba,xwoba,iso,brl_pct
518934,"LeMahieu, DJ",R,L,49,90.88214285714285,2.5714285714285716,0.3540714285714286,0.28061224489795916,0.46189285714285716,0.14285714285714285,0.14285714285714285
518934,"LeMahieu, DJ",R,R,203,90.29927536231884,4.666666666666667,0.33606521739130435,0.3019704433497537,0.36328260869565215,0.14285714285714285,0.050724637681159424
519058,"Moustakas, Mike",L,L,26,93.88888888888889,22.833333333333332,0.3307777777777778,0.38653846153846155,0.42094444444444445,0.15384615384615385,0.1111111111111111
519058,"Moustakas, Mike",L,R,109,88.62121212121212,19.318181818181817,0.3425757575757576,0.3440366972477064,0.3799545454545455,0.13761467889908258,0.06060606060606061
519203,"Rizzo, Anthony",L,L,57,87.565,17.15,0.374475,0.4421052631578947,0.382525,0.12280701754385964,0.025
519203,"Rizzo, Anthony",L,R,242,90.4125786163522,19.245283018867923,0.3300377358490566,0.33161157024793386,0.3949182389937107,0.15289256198347106,0.10062893081761007
519317,"Stanton, Giancarlo",R,L,15,98.18666666666667,19.2,0.3827333333333333,0.33666666666666667,0.5840666666666666,0.26666666666666666,0.26666666666666666
519317,"Stanton, Giancarlo",R,R,96,92.66271186440677,5.896551724137931,0.29015517241379313,0.26927083333333335,0.36231034482758623,0.1875,0.13793103448275862
521692,"Perez, Salvador",R,L,85,88.09298245614035,19.70175438596491,0.29196491228070176,0.25470588235294117,0.31756140350877193,0.07058823529411765,0.017543859649122806
521692,"Perez, Salvador",R,R,200,91.72905405405406,15.743243243243244,0.37958783783783784,0.37025,0.4685810810810811,0.265,0.12837837837837837
527038,"Flores, Wilmer",R,L,81,86.09836065573771,22.81967213114754,0.29527868852459016,0.34814814814814815,0.3313114754098361,0.19753086419753085,0.06557377049180328
527038,"Flores, Wilmer",R,R,92,87.1,29.671641791044777,0.28749253731343283,0.3342391304347826,0.3277462686567164,0.15217391304347827,0.04477611940298507
541645,"García, Avisaíl",L,R,1,NA,NA,NA,0,NA,0,NA
541645,"García, Avisaíl",R,L,12,80.67142857142858,11.428571428571429,0.4187142857142857,0.15,0.3921428571428571,0,0
541645,"García, Avisaíl",R,R,62,90.4325,11.25,0.31464102564102564,0.29758064516129035,0.40774358974358976,0.16129032258064516,0.125
542194,"Bethancourt, Christian",R,L,32,96.08636363636364,6.2272727272727275,0.32277272727272727,0.33125,0.3998181818181818,0.25,0.09090909090909091
542194,"Bethancourt, Christian",R,R,143,88.4938775510204,14.244897959183673,0.30942857142857144,0.29965034965034965,0.36951020408163265,0.16083916083916083,0.09183673469387756
542208,"Pérez, Carlos",R,L,58,89.72,19.16,0.366,0.33534482758620693,0.38166,0.15517241379310345,0.04
542208,"Pérez, Carlos",R,R,62,88.46571428571428,16.914285714285715,0.30582857142857145,0.29354838709677417,0.32702857142857145,0.0967741935483871,0.05714285714285714
542303,"Ozuna, Marcell",R,L,67,92.50754716981132,15.679245283018869,0.324188679245283,0.34626865671641793,0.4300188679245283,0.2835820895522388,0.1320754716981132
542303,"Ozuna, Marcell",R,R,167,90.58666666666667,16.428571428571427,0.3404285714285714,0.3583832335329341,0.45093333333333335,0.17964071856287425,0.1523809523809524
542583,"Aguilar, Jesús",R,L,58,86.38536585365854,8.658536585365853,0.3076,0.3775862068965517,0.37255,0.20689655172413793,0.0975609756097561
542583,"Aguilar, Jesús",R,R,55,86.73636363636363,25.939393939393938,0.2432121212121212,0.19272727272727272,0.25266666666666665,0.09090909090909091,0.030303030303030304
542932,"Berti, Jon",R,L,61,86.33333333333333,4.071428571428571,0.3611904761904762,0.33852459016393444,0.3698095238095238,0.06557377049180328,0.047619047619047616
542932,"Berti, Jon",R,R,167,84.63145161290322,4.725806451612903,0.2930564516129032,0.2880239520958084,0.3104596774193548,0.0658682634730539,0.04032258064516129
543063,"Crawford, Brandon",L,L,45,84.8,12.52,0.35148,0.24888888888888888,0.35744,0.08888888888888889,0.04
543063,"Crawford, Brandon",L,R,124,88.8620253164557,12.164556962025317,0.3010632911392405,0.30524193548387096,0.35135443037974684,0.12903225806451613,0.08860759493670886
543068,"Cron, C.J.",R,L,44,91.6896551724138,16.82758620689655,0.4043103448275862,0.35795454545454547,0.44748275862068965,0.18181818181818182,0.1724137931034483
543068,"Cron, C.J.",R,R,104,89.16486486486487,15.108108108108109,0.3272972972972973,0.2865384615384615,0.41677027027027025,0.18269230769230768,0.14864864864864866
543228,"Gomes, Yan",R,L,60,91.1511111111111,21.066666666666666,0.3818888888888889,0.3933333333333333,0.48664444444444444,0.2833333333333333,0.17777777777777778
543228,"Gomes, Yan",R,R,99,84.44285714285714,14.585714285714285,0.2739857142857143,0.30757575757575756,0.2947571428571429,0.0707070707070707,0.05714285714285714
543257,"Grossman, Robbie",L,R,164,88.73981481481482,19.02777777777778,0.27728703703703705,0.2899390243902439,0.3079722222222222,0.11585365853658537,0.05555555555555555
543257,"Grossman, Robbie",R,L,73,87.33255813953488,21.441860465116278,0.3021860465116279,0.3506849315068493,0.34425581395348837,0.1506849315068493,0.06976744186046512
543281,"Harrison, Josh",R,L,48,84.325,4.5,0.2750625,0.20520833333333333,0.26965625,0.020833333333333332,0
543281,"Harrison, Josh",R,R,39,86.88709677419355,11.03225806451613,0.30912903225806454,0.31666666666666665,0.3134193548387097,0.10256410256410256,0.03225806451612903
543305,"Hicks, Aaron",L,R,114,85.35333333333334,15.28,0.26550666666666667,0.3263157894736842,0.30048,0.15789473684210525,0.05333333333333334
543305,"Hicks, Aaron",R,L,31,85.8578947368421,4.7894736842105265,0.24294736842105263,0.30483870967741933,0.2304736842105263,0.03225806451612903,0
543309,"Higashioka, Kyle",R,L,27,93.8125,18.9375,0.426875,0.29259259259259257,0.5459375,0.18518518518518517,0.1875
543309,"Higashioka, Kyle",R,R,96,90.75645161290322,12.32258064516129,0.34753225806451615,0.259375,0.42935483870967744,0.10416666666666667,0.12903225806451613
543333,"Hosmer, Eric",L,L,18,85.26363636363637,-17.818181818181817,0.22136363636363637,0.2972222222222222,0.27081818181818185,0.05555555555555555,0.09090909090909091
543333,"Hosmer, Eric",L,R,81,84.37586206896552,7.327586206896552,0.2978448275862069,0.27283950617283953,0.31582758620689655,0.09876543209876543,0.05172413793103448
543482,"Maggi, Drew",R,L,3,67.95,31.5,0.039,0,0.04,0,0
543482,"Maggi, Drew",R,R,3,98.43333333333334,15.666666666666666,0.6816666666666666,0.7166666666666667,0.792,0.3333333333333333,0.3333333333333333
543510,"McCann, James",R,L,61,89.78125,17.0625,0.3521666666666667,0.2122950819672131,0.4370833333333333,0.14754098360655737,0.10416666666666667
543510,"McCann, James",R,R,39,86.83103448275862,16.93103448275862,0.26348275862068965,0.33205128205128204,0.28455172413793106,0.1282051282051282,0.06896551724137931
543543,"Miller, Brad",L,L,3,89.2,-16.5,0.0975,0.3,0.0895,0,0
543543,"Miller, Brad",L,R,53,87.52631578947368,6.526315789473684,0.28586842105263155,0.30283018867924527,0.321,0.11320754716981132,0.07894736842105263
543592,"Nola, Austin",R,L,43,82.31176470588235,18.264705882352942,0.2591176470588235,0.2569767441860465,0.2534705882352941,0.06976744186046512,0
543592,"Nola, Austin",R,R,98,81.41379310344827,9.655172413793103,0.23918965517241378,0.21326530612244898,0.23829310344827587,0.030612244897959183,0.017241379310344827
543685,"Rendon, Anthony",R,L,54,90.28918918918919,20.972972972972972,0.3342972972972973,0.33055555555555555,0.3902702702702703,0.1111111111111111,0.08108108108108109
543685,"Rendon, Anthony",R,R,112,90.41666666666667,12.756410256410257,0.3247307692307692,0.3111607142857143,0.33494871794871794,0.026785714285714284,0.02564102564102564
543760,"Semien, Marcus",R,L,102,89.72631578947369,21.32894736842105,0.3208026315789474,0.33431372549019606,0.3515526315789474,0.09803921568627451,0.05263157894736842
543760,"Semien, Marcus",R,R,252,87.99278350515463,17.52061855670103,0.28639896373056994,0.3619047619047619,0.3218704663212435,0.18253968253968253,0.04639175257731959
543807,"Springer, George",R,L,62,84.51136363636364,10.363636363636363,0.26,0.30806451612903224,0.2842272727272727,0.0967741935483871,0.06818181818181818
543807,"Springer, George",R,R,261,88.30558375634517,9.319796954314722,0.3454822335025381,0.3373563218390805,0.39214213197969544,0.13409961685823754,0.08629441624365482
543877,"Vázquez, Christian",R,L,33,92.52380952380952,10.523809523809524,0.4646666666666667,0.32575757575757575,0.5040476190476191,0.18181818181818182,0.09523809523809523
543877,"Vázquez, Christian",R,R,138,85.62234042553192,11.351063829787234,0.31346808510638297,0.2572463768115942,0.31898936170212766,0.028985507246376812,0
543939,"Wong, Kolten",L,L,25,74.5125,1.4375,0.249375,0.17200000000000001,0.2341875,0,0
543939,"Wong, Kolten",L,R,123,84.93012048192772,13.771084337349398,0.2623012048192771,0.24186991869918698,0.2768674698795181,0.04878048780487805,0.012048192771084338
545121,"Vargas, Ildemaro",L,R,33,87.46129032258064,-7.903225806451613,0.3600645161290323,0.34545454545454546,0.36606451612903224,0.12121212121212122,0.03225806451612903
545121,"Vargas, Ildemaro",R,L,33,88.50967741935484,8,0.31529032258064515,0.3212121212121212,0.3722258064516129,0.21212121212121213,0.0967741935483871
545341,"Grichuk, Randal",R,L,53,90.37777777777778,21.68888888888889,0.33524444444444446,0.3858490566037736,0.36673333333333336,0.20754716981132076,0.044444444444444446
545341,"Grichuk, Randal",R,R,126,90.69506172839506,14.11111111111111,0.36518518518518517,0.35,0.38133333333333336,0.09523809523809523,0.07407407407407407
545350,"Marisnick, Jake",R,L,7,85.125,26.75,0.17149999999999999,0.22857142857142856,0.16075,0,0
545350,"Marisnick, Jake",R,R,40,88.55555555555556,18.185185185185187,0.27474074074074073,0.2675,0.28174074074074074,0.1,0.037037037037037035
545361,"Trout, Mike",R,L,80,89.85882352941177,19.19607843137255,0.40631372549019606,0.320625,0.4532156862745098,0.15,0.058823529411764705
545361,"Trout, Mike",R,R,240,92.53533834586466,19.25563909774436,0.391578947368421,0.37833333333333335,0.4998796992481203,0.20416666666666666,0.18796992481203006
547180,"Harper, Bryce",L,L,67,87.30238095238096,-1.1666666666666667,0.29823809523809525,0.2007462686567164,0.3939285714285714,0.05970149253731343,0.11904761904761904
547180,"Harper, Bryce",L,R,120,92.91298701298702,12.584415584415584,0.43018181818181817,0.43875,0.48114285714285715,0.125,0.11688311688311688
547379,"Pérez, Roberto",R,L,3,NA,NA,NA,0.4666666666666666,NA,0,NA
547379,"Pérez, Roberto",R,R,14,90.15,2.25,0.362375,0.1285714285714286,0.363,0,0
547989,"Abreu, José",R,L,89,91.671875,11.640625,0.289421875,0.2792134831460674,0.326078125,0.12359550561797752,0.078125
547989,"Abreu, José",R,R,209,87.48428571428572,8.404255319148936,0.33814285714285713,0.2751196172248804,0.35072857142857145,0.05741626794258373,0.04285714285714286
553869,"Díaz, Elias",R,L,65,89.652,10.6,0.32518,0.3192307692307692,0.37244,0.16923076923076924,0.08
553869,"Díaz, Elias",R,R,196,87.54565217391304,12.280575539568344,0.34746376811594204,0.37704081632653064,0.38383333333333336,0.1683673469387755,0.07971014492753623
553882,"Narváez, Omar",L,L,4,70.25,-2.5,0.4645,0.4,0.4385,0,0
553882,"Narváez, Omar",L,R,30,84.2625,23.708333333333332,0.28275,0.19666666666666666,0.29020833333333335,0,0.041666666666666664
553993,"Suárez, Eugenio",R,L,72,93.6891891891892,16.81081081081081,0.38151351351351354,0.3541666666666667,0.5182162162162162,0.09722222222222222,0.1891891891891892
553993,"Suárez, Eugenio",R,R,245,90.05337837837838,18.95945945945946,0.32830405405405405,0.28591836734693876,0.4023716216216216,0.10204081632653061,0.08783783783783784
570482,"Urshela, Gio",R,L,53,87.49565217391304,3.782608695652174,0.3581304347826087,0.39339622641509436,0.3617173913043478,0.11320754716981132,0.043478260869565216
570482,"Urshela, Gio",R,R,175,87.47925925925927,10.237037037037037,0.30214814814814817,0.2968571428571429,0.31434074074074075,0.05714285714285714,0.02962962962962963
570731,"Schoop, Jonathan",R,L,53,91.76969696969697,6.636363636363637,0.3773030303030303,0.3160377358490566,0.40975757575757576,0.05660377358490566,0.030303030303030304
570731,"Schoop, Jonathan",R,R,72,87.22765957446809,14.829787234042554,0.3108510638297872,0.21319444444444444,0.3275744680851064,0.041666666666666664,0.0425531914893617
571448,"Arenado, Nolan",R,L,59,90.80444444444444,27.822222222222223,0.3058,0.35847457627118645,0.4021777777777778,0.2542372881355932,0.13333333333333333
571448,"Arenado, Nolan",R,R,249,88.49016393442623,15.07103825136612,0.3261857923497268,0.3427710843373494,0.36776502732240435,0.17670682730923695,0.06557377049180328
571466,"Barnhart, Tucker",L,L,14,86.425,6,0.5780000000000001,0.31785714285714284,0.5375,0.07142857142857142,0
571466,"Barnhart, Tucker",L,R,77,87.19777777777777,18.42222222222222,0.2824,0.22467532467532467,0.28628888888888887,0.03896103896103896,0.022222222222222223
571657,"Farmer, Kyle",R,L,50,86.73142857142857,19.914285714285715,0.30082857142857145,0.322,0.3347428571428571,0.1,0.08571428571428572
571657,"Farmer, Kyle",R,R,110,88.83472222222223,5.916666666666667,0.39055555555555554,0.3340909090909091,0.41954166666666665,0.10909090909090909,0.05555555555555555
571740,"Hamilton, Billy",L,R,2,36.2,83,0.009,0,0.008,0,0
571745,"Haniger, Mitch",R,L,39,91.19259259259259,5.777777777777778,0.398037037037037,0.3346153846153846,0.4036666666666667,0.07692307692307693,0.037037037037037035
571745,"Haniger, Mitch",R,R,121,90.80125,20.4375,0.351675,0.27107438016528923,0.4331625,0.1487603305785124,0.1375
571771,"Hernández, Enrique",R,L,71,87.36666666666666,14.578947368421053,0.2568245614035088,0.2992957746478873,0.2715087719298246,0.08450704225352113,0.03508771929824561
571771,"Hernández, Enrique",R,R,197,87.98805970149253,17.597014925373134,0.2777985074626866,0.2781725888324873,0.29747761194029854,0.116751269035533,0.03731343283582089
571875,"Lamb, Jake",L,L,1,NA,NA,NA,0.7,NA,0,NA
571875,"Lamb, Jake",L,R,53,89.14444444444445,11.972222222222221,0.32219444444444445,0.2783018867924528,0.3576111111111111,0.1320754716981132,0.027777777777777776
571912,"Maile, Luke",R,L,27,85.29523809523809,16.761904761904763,0.4696190476190476,0.4462962962962963,0.6087619047619047,0.3333333333333333,0.23809523809523808
571912,"Maile, Luke",R,R,58,87.31212121212121,13.515151515151516,0.27806060606060606,0.2956896551724138,0.30596969696969695,0.10344827586206896,0.06060606060606061
571946,"Miller, Shelby",R,R,1,71.5,-11,0.051,0,0.046,0,0
571970,"Muncy, Max",L,L,75,87.74375,22.979166666666668,0.2660625,0.2866666666666667,0.3412291666666667,0.2,0.08333333333333333
571970,"Muncy, Max",L,R,173,92.04565217391304,22.195652173913043,0.3658695652173913,0.3713872832369942,0.5150652173913044,0.2543352601156069,0.1956521739130435
571976,"Myers, Wil",R,L,36,88.13333333333333,8.142857142857142,0.3153809523809524,0.19027777777777777,0.3668095238095238,0.1111111111111111,0.09523809523809523
571976,"Myers, Wil",R,R,105,86.29298245614035,9.964912280701755,0.29250877192982455,0.2642857142857143,0.31891228070175437,0.0761904761904762,0.05263157894736842
572008,"Owings, Chris",R,L,17,67.38888888888889,14.666666666666666,0.2832222222222222,0.21176470588235294,0.25655555555555554,0,0
572008,"Owings, Chris",R,R,9,92.275,42.5,0.13749999999999998,0,0.1775,0,0
572041,"Pollock, AJ",R,L,64,88.94897959183673,11.285714285714286,0.2613469387755102,0.1984375,0.28683673469387755,0.046875,0.04081632653061224
572041,"Pollock, AJ",R,R,53,88.25714285714285,15.742857142857142,0.2232,0.30471698113207546,0.28354285714285715,0.22641509433962265,0.08571428571428572
572138,"Singleton, Jon",L,R,32,90.12777777777778,12.277777777777779,0.17422222222222222,0.1609375,0.1842777777777778,0.03125,0
572191,"Taylor, Michael A.",R,L,59,88.73529411764706,15.941176470588236,0.3528529411764706,0.3220338983050847,0.4748823529411765,0.22033898305084745,0.17647058823529413
572191,"Taylor, Michael A.",R,R,152,82.84673913043478,7.423913043478261,0.32318478260869565,0.2930921052631579,0.38759782608695653,0.17105263157894737,0.10869565217391304
572204,"Thompson, Trayce",R,L,53,92.78333333333333,16.88888888888889,0.33111111111111113,0.28867924528301886,0.4583333333333333,0.11320754716981132,0.16666666666666666
572204,"Thompson, Trayce",R,R,35,92.075,32.9375,0.3790625,0.32285714285714284,0.604375,0.2571428571428571,0.25
572228,"Voit, Luke",R,L,33,87.3076923076923,23.692307692307693,0.325,0.09242424242424242,0.4294615384615385,0.030303030303030304,0.15384615384615385
572228,"Voit, Luke",R,R,41,86.37142857142857,7.214285714285714,0.4127857142857143,0.40487804878048783,0.4165714285714286,0.04878048780487805,0.03571428571428571
572233,"Walker, Christian",R,L,77,90.0326923076923,22.634615384615383,0.32261538461538464,0.38896103896103895,0.42334615384615387,0.2727272727272727,0.1346153846153846
572233,"Walker, Christian",R,R,231,88.97977528089888,16.65730337078652,0.3131412429378531,0.353030303030303,0.3622881355932203,0.19047619047619047,0.07303370786516854
572287,"Zunino, Mike",R,L,42,84.75,18.5625,0.398875,0.35238095238095235,0.4455,0.11904761904761904,0.125
572287,"Zunino, Mike",R,R,98,86.29787234042553,13.936170212765957,0.2907446808510638,0.2239795918367347,0.3452340425531915,0.11224489795918367,0.06382978723404255
572761,"Carpenter, Matt",L,L,17,82.95833333333333,14.5,0.35925,0.37941176470588234,0.48541666666666666,0.23529411764705882,0.16666666666666666
572761,"Carpenter, Matt",L,R,160,87.65308641975308,24.17283950617284,0.2933875,0.2834375,0.3716375,0.1125,0.12345679012345678
572816,"Dickerson, Corey",L,L,8,91.31666666666666,16.5,0.30283333333333334,0.35625,0.32116666666666666,0.125,0
572816,"Dickerson, Corey",L,R,74,88.3125,6.5,0.3531964285714286,0.3054054054054054,0.38839285714285715,0.13513513513513514,0.07142857142857142
573131,"Ruf, Darin",R,L,40,96.05652173913043,12.347826086956522,0.37378260869565216,0.32,0.4741304347826087,0.05,0.13043478260869565
573131,"Ruf, Darin",R,R,17,89.28,-3.1,0.4091,0.22058823529411764,0.4277,0.058823529411764705,0.1
573262,"Yastrzemski, Mike",L,L,51,85.85526315789474,15.789473684210526,0.2558947368421053,0.2901960784313726,0.31407894736842107,0.17647058823529413,0.07894736842105263
573262,"Yastrzemski, Mike",L,R,165,91.10686274509804,16.87378640776699,0.3766862745098039,0.36818181818181817,0.4505686274509804,0.21212121212121213,0.10784313725490197
575929,"Contreras, Willson",R,L,56,92.98333333333333,22.555555555555557,0.3913888888888889,0.3267857142857143,0.48058333333333336,0.23214285714285715,0.1388888888888889
575929,"Contreras, Willson",R,R,218,90.44137931034483,8.282758620689656,0.3248344827586207,0.3055045871559633,0.3804758620689655,0.11467889908256881,0.0896551724137931
592178,"Bryant, Kris",R,L,52,89.77,21.375,0.305775,0.3490384615384615,0.380575,0.23076923076923078,0.1
592178,"Bryant, Kris",R,R,161,85.79823008849557,14.044247787610619,0.33483185840707963,0.3307453416149068,0.3565575221238938,0.055900621118012424,0.035398230088495575
592192,"Canha, Mark",R,L,76,86.398,20.32,0.27528,0.33092105263157895,0.33158,0.11842105263157894,0.1
592192,"Canha, Mark",R,R,145,89.63271028037383,6.703703703703703,0.30585046728971965,0.3289655172413793,0.33325233644859814,0.1310344827586207,0.04672897196261682
592200,"Casali, Curt",R,L,23,82.49375,23,0.2291875,0.2543478260869565,0.259,0.043478260869565216,0
592200,"Casali, Curt",R,R,61,80.58055555555555,13.88888888888889,0.3045555555555556,0.23852459016393443,0.30391666666666667,0.01639344262295082,0
592206,"Castellanos, Nick",R,L,89,87.96885245901639,14.98360655737705,0.34681967213114756,0.4044943820224719,0.39644262295081967,0.15730337078651685,0.08196721311475409
592206,"Castellanos, Nick",R,R,222,89.69266666666667,10.013333333333334,0.38603333333333334,0.361036036036036,0.4382333333333333,0.15765765765765766,0.11333333333333333
592273,"Drury, Brandon",R,L,71,86.61521739130434,10.282608695652174,0.36382608695652174,0.3154929577464789,0.39269565217391306,0.11267605633802817,0.043478260869565216
592273,"Drury, Brandon",R,R,210,91.39856115107914,13.614285714285714,0.3456978417266187,0.35023809523809524,0.4093741007194245,0.23333333333333334,0.12949640287769784
592450,"Judge, Aaron",R,L,37,95.59333333333333,16.8,0.36546666666666666,0.2554054054054054,0.48486666666666667,0.10810810810810811,0.26666666666666666
592450,"Judge, Aaron",R,R,172,97.41717171717171,21.272727272727273,0.4770606060606061,0.4956395348837209,0.7072525252525252,0.36627906976744184,0.31313131313131315
592518,"Machado, Manny",R,L,71,89.57241379310345,16.396551724137932,0.3341034482758621,0.4323943661971831,0.37610344827586206,0.18309859154929578,0.06896551724137931
592518,"Machado, Manny",R,R,184,89.79007633587786,10.404580152671755,0.2856793893129771,0.2817934782608696,0.32448854961832063,0.1358695652173913,0.06870229007633588
592626,"Pederson, Joc",L,L,17,77.71428571428571,7.142857142857143,0.26557142857142857,0.3029411764705882,0.2532857142857143,0.058823529411764705,0
592626,"Pederson, Joc",L,R,141,92.27111111111111,13.877777777777778,0.3837111111111111,0.3946808510638298,0.4934,0.20567375886524822,0.17777777777777778
592656,"Ramos, Henry",L,R,53,81.28181818181818,15.393939393939394,0.26754545454545453,0.29150943396226414,0.2768181818181818,0.05660377358490566,0.030303030303030304
592656,"Ramos, Henry",R,L,21,83.62142857142857,6.071428571428571,0.3747142857142857,0.3404761904761905,0.3905,0.047619047619047616,0.07142857142857142
592663,"Realmuto, J.T.",R,L,79,90.06545454545454,14.672727272727272,0.3564,0.3588607594936709,0.46465454545454543,0.2911392405063291,0.16363636363636364
592663,"Realmuto, J.T.",R,R,182,87.80967741935484,16.096774193548388,0.30439516129032257,0.335989010989011,0.3504032258064516,0.15934065934065933,0.08870967741935484
592669,"Renfroe, Hunter",R,L,71,90.912,21.16,0.3205,0.33098591549295775,0.3646,0.14084507042253522,0.08
592669,"Renfroe, Hunter",R,R,217,90.49363057324841,13.687898089171975,0.30886624203821655,0.3258064516129032,0.3589872611464968,0.1935483870967742,0.07643312101910828
592696,"Rosario, Eddie",L,L,29,90.14782608695653,20.347826086956523,0.4396086956521739,0.4982758620689655,0.49117391304347824,0.3448275862068966,0.08695652173913043
592696,"Rosario, Eddie",L,R,212,89.41836734693878,15.4421768707483,0.3287551020408163,0.33679245283018866,0.3944761904761905,0.2169811320754717,0.10204081632653061
592885,"Yelich, Christian",L,L,78,90.3313725490196,6.705882352941177,0.31037254901960787,0.28974358974358977,0.33819607843137256,0.07692307692307693,0.058823529411764705
592885,"Yelich, Christian",L,R,224,93.96597222222222,5.347222222222222,0.4036180555555556,0.37098214285714287,0.46944444444444444,0.16517857142857142,0.11805555555555555
593160,"Merrifield, Whit",R,L,54,86.67555555555556,14.555555555555555,0.2934888888888889,0.35185185185185186,0.3191555555555556,0.12962962962962962,0.044444444444444446
593160,"Merrifield, Whit",R,R,223,85.9140243902439,13.975609756097562,0.3165121951219512,0.33923766816143497,0.3197621951219512,0.06278026905829596,0.006097560975609756
593428,"Bogaerts, Xander",R,L,92,88.45285714285714,9.271428571428572,0.2794285714285714,0.29782608695652174,0.33184285714285716,0.14130434782608695,0.1
593428,"Bogaerts, Xander",R,R,209,87.57101449275362,3.5107913669064748,0.31123913043478263,0.34114832535885165,0.33893478260869564,0.11004784688995216,0.057971014492753624
593643,"Alberto, Hanser",R,L,16,76.85714285714286,22.928571428571427,0.22114285714285714,0.453125,0.2225714285714286,0.3125,0
593643,"Alberto, Hanser",R,R,74,81.52586206896552,10.258620689655173,0.2900344827586207,0.2554054054054054,0.306,0.12162162162162163,0.034482758620689655
593871,"Polanco, Jorge",L,R,103,85.2985294117647,16.75,0.34997058823529414,0.29563106796116506,0.4480882352941176,0.1553398058252427,0.14705882352941177
593871,"Polanco, Jorge",R,L,25,88.139130434782615,20.565217391304348,0.34730434782608693,0.404,0.4117391304347826,0.32,0.08695652173913043
594807,"Duvall, Adam",R,L,15,91.28999999999999,28,0.3411,0.3933333333333333,0.38930000000000003,0.26666666666666666,0.1
594807,"Duvall, Adam",R,R,68,85.665,25.35,0.317375,0.41102941176470587,0.44682499999999997,0.29411764705882354,0.175
595281,"Kiermaier, Kevin",L,L,43,76.73,7.129032258064516,0.3762333333333333,0.27209302325581397,0.35183333333333333,0.023255813953488372,0
595281,"Kiermaier, Kevin",L,R,168,87.48264462809918,5.140495867768595,0.3189834710743802,0.35892857142857143,0.33584297520661155,0.17857142857142858,0.04132231404958678
595453,"Wallach, Chad",R,L,34,94.05,15.272727272727273,0.42804545454545456,0.5029411764705882,0.6141363636363636,0.4117647058823529,0.2727272727272727
595453,"Wallach, Chad",R,R,61,87.36111111111111,21.61111111111111,0.38830555555555557,0.2442622950819672,0.40141666666666664,0.09836065573770492,0.05555555555555555
595751,"Alfaro, Jorge",R,L,6,88.975,-4.5,0.31775000000000003,0.20833333333333334,0.47000000000000003,0.16666666666666666,0.25
595751,"Alfaro, Jorge",R,R,18,88.07777777777778,13.88888888888889,0.285,0.21944444444444444,0.3745555555555556,0.2222222222222222,0.1111111111111111
595777,"Profar, Jurickson",L,R,218,86.31493506493507,12.357142857142858,0.3409673202614379,0.3057339449541284,0.3599673202614379,0.11926605504587157,0.032467532467532464
595777,"Profar, Jurickson",R,L,87,86.8015873015873,13.619047619047619,0.3001904761904762,0.3425287356321839,0.3143015873015873,0.14942528735632185,0.031746031746031744
595879,"Báez, Javier",R,L,61,88.79767441860466,10.953488372093023,0.3161860465116279,0.32868852459016396,0.33269767441860465,0.14754098360655737,0.023255813953488372
595879,"Báez, Javier",R,R,234,88.28720930232558,8.087209302325581,0.29162573099415207,0.28568376068376067,0.3129590643274854,0.09401709401709402,0.040697674418604654
595909,"Cave, Jake",L,L,12,92.13333333333334,21.77777777777778,0.2288888888888889,0.2375,0.318,0.08333333333333333,0
595909,"Cave, Jake",L,R,58,86.36153846153846,13.692307692307692,0.2665128205128205,0.2836206896551724,0.31946153846153846,0.10344827586206896,0.07692307692307693
595956,"Gallagher, Cam",R,L,27,84.53999999999999,13.2,0.2538,0.17222222222222222,0.23815,0.037037037037037035,0
595956,"Gallagher, Cam",R,R,62,80.98947368421052,19.026315789473685,0.2581052631578947,0.16693548387096774,0.26421052631578945,0.04838709677419355,0.02631578947368421
595978,"Hedges, Austin",R,L,54,85.775,12.475,0.2856,0.19444444444444445,0.305875,0.09259259259259259,0.025
595978,"Hedges, Austin",R,R,93,82.04925373134328,14.441176470588236,0.27771641791044777,0.21451612903225806,0.2677910447761194,0.03225806451612903,0
596019,"Lindor, Francisco",L,R,231,91.55608108108108,17.93918918918919,0.3222635135135135,0.30043290043290044,0.3834864864864865,0.13852813852813853,0.0945945945945946
596019,"Lindor, Francisco",R,L,90,91.40461538461538,21.123076923076923,0.29841538461538464,0.37166666666666665,0.41896923076923076,0.32222222222222224,0.15384615384615385
596059,"Odor, Rougned",L,L,14,86.33333333333333,5.888888888888889,0.2541111111111111,0.26785714285714285,0.28900000000000003,0.07142857142857142,0.1111111111111111
596059,"Odor, Rougned",L,R,113,89.88461538461539,20.358974358974358,0.32756410256410257,0.33362831858407077,0.37383333333333335,0.17699115044247787,0.07692307692307693
596103,"Slater, Austin",R,L,38,93.86785714285715,11.821428571428571,0.3546785714285714,0.45394736842105265,0.388,0.10526315789473684,0.03571428571428571
596103,"Slater, Austin",R,R,25,87.2375,6.375,0.3660625,0.394,0.36175,0.04,0.0625
596117,"Stubbs, Garrett",L,L,12,72.14285714285714,7.714285714285714,0.2621428571428571,0.3875,0.26857142857142857,0.08333333333333333,0
596117,"Stubbs, Garrett",L,R,33,74.81052631578947,27.210526315789473,0.17563157894736842,0.22727272727272727,0.16626315789473683,0.06060606060606061,0
596129,"Vogelbach, Daniel",L,L,9,72.325,-11.5,0.11675,0,0.109,0,0
